"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0026255",1,21196493,21221818,151,26,166,-0.89228,0.81388,0.94973,0.61708
"FBgn0033999",2,15204060,15225686,333,44,166,-0.89236,0.8139,0.73329,0.79138
"FBgn0052774",6,4234095,4256139,392,69,166,-0.89237,0.8139,0.62647,0.86231
"FBgn0013755",3,1637869,1658612,438,38,166,-0.89398,0.81433,0.78299,0.7886
"FBgn0042132",6,19731224,19754335,329,49,166,-0.89428,0.81441,0.72032,0.78702
"FBgn0263599",3,15950836,15977872,339,54,166,-0.89459,0.8145,0.63504,0.93008
"FBgn0260481",3,22719766,22741600,53,18,166,-0.89466,0.81451,0.74311,0.81631
"FBgn0020391",2,13150063,13173484,455,73,166,-0.895,0.81461,0.79113,0.70309
"FBgn0052639",6,13225925,13246566,343,67,166,-0.89501,0.81461,0.60417,0.92646
"FBgn0030654",6,15560380,15582149,319,80,166,-0.89534,0.8147,0.60533,0.89258
"FBgn0032268",1,10557255,10578012,484,85,166,-0.89555,0.81475,0.60022,0.90976
"FBgn0262875",1,15205222,15226160,446,53,166,-0.89573,0.8148,0.81437,0.72202
"FBgn0030297",6,11401783,11423190,83,32,166,-0.89596,0.81486,0.6304,0.88775
"FBgn0053272",3,11500323,11520589,381,75,166,-0.89617,0.81492,0.69802,0.81803
"FBgn0011584",1,9999381,10023170,560,82,166,-0.89729,0.81522,0.7935,0.71936
"FBgn0042119",3,6121242,6142109,220,37,166,-0.89759,0.8153,0.82844,0.69705
"FBgn0027505",1,12048304,12073184,315,57,166,-0.89794,0.81539,0.75877,0.76935
"FBgn0050073",2,14361186,14383006,436,52,166,-0.89841,0.81552,0.69744,0.8548
"FBgn0050072",2,14361186,14383006,436,52,166,-0.89841,0.81552,0.69744,0.8548
"FBgn0028991",2,13166553,13200086,655,80,166,-0.8985,0.81554,0.69094,0.81008
"FBgn0032381",1,11837226,11859169,572,59,166,-0.89853,0.81555,0.66513,0.89157
"FBgn0014075",3,18862747,18888245,382,54,166,-0.89874,0.8156,0.65764,0.88849
"FBgn0035189",3,1193316,1214795,548,53,166,-0.89887,0.81564,0.81173,0.72786
"FBgn0031066",6,19730537,19754335,339,51,166,-0.89909,0.8157,0.72823,0.79245
"FBgn0053094",4,20822799,20850118,452,73,166,-0.89914,0.81571,0.76445,0.73725
"FBgn0039003",4,22677542,22700380,413,74,166,-0.89952,0.81581,0.6581,0.8924
"FBgn0039233",4,24840627,24861385,208,54,166,-0.90016,0.81598,0.87565,0.67745
"FBgn0025814",6,21032125,21054107,418,37,166,-0.90097,0.8162,0.85726,0.69708
"FBgn0031005",6,19238639,19262045,272,77,166,-0.90105,0.81622,0.7766,0.73503
"FBgn0036124",3,11064769,11088736,388,43,166,-0.90113,0.81624,0.62202,0.93069
"FBgn0038199",4,14082504,14106835,522,56,166,-0.90114,0.81624,0.77228,0.73778
"FBgn0004117",4,15300193,15325197,570,68,166,-0.90117,0.81625,0.62645,0.91941
"FBgn0053110",4,22560188,22590392,502,70,166,-0.90151,0.81634,0.75457,0.75313
"FBgn0031560",1,3685032,3705411,662,95,166,-0.90154,0.81635,0.68877,0.80469
"FBgn0039169",4,24213445,24236934,413,62,166,-0.90186,0.81643,0.89053,0.67586
"FBgn0032053",1,8506753,8527380,206,29,166,-0.90202,0.81648,0.89693,0.6576
"FBgn0030074",6,8973634,8994442,119,42,166,-0.90206,0.81649,0.71678,0.80604
"FBgn0039234",4,24841601,24864869,222,56,166,-0.90258,0.81662,0.8595,0.6824
"FBgn0037643",4,8928724,8953027,348,30,166,-0.9026,0.81663,0.79781,0.76792
"FBgn0031914",1,7427492,7455882,867,85,166,-0.90311,0.81677,0.70804,0.80145
"FBgn0036415",3,14208204,14228974,469,58,166,-0.90316,0.81678,0.74244,0.79243
"FBgn0040339",6,918139,938860,92,18,166,-0.90325,0.8168,0.86118,0.71867
"FBgn0052374",3,7530269,7551168,394,56,166,-0.90326,0.81681,0.75043,0.78014
"FBgn0038089",4,12881956,12903158,234,36,166,-0.90334,0.81683,0.64028,0.86506
"FBgn0053526",1,860465,887038,511,55,166,-0.90348,0.81686,0.73062,0.79046
"FBgn0266000",6,4916664,4948105,340,79,166,-0.90358,0.81689,0.75634,0.74014
"FBgn0037556",4,8230747,8253792,99,25,166,-0.90456,0.81715,0.75463,0.78307
"FBgn0037975",4,11973098,11994541,328,63,166,-0.90458,0.81716,0.8289,0.70062
"FBgn0035787",3,7459502,7480302,597,74,166,-0.90487,0.81723,0.73827,0.78098
"FBgn0031098",6,20238309,20261093,381,50,166,-0.9056,0.81743,0.73075,0.81379
"FBgn0003464",6,21340280,21367912,472,47,166,-0.9058,0.81748,0.78131,0.76355
"FBgn0264492",3,23087072,23113460,143,25,166,-0.90635,0.81762,0.90546,0.66511
"FBgn0050159",2,6982681,7004306,579,67,166,-0.90704,0.81781,0.82316,0.71338
"FBgn0004619",3,6614032,6645059,540,80,166,-0.90807,0.81808,0.93081,0.61234
"FBgn0036821",3,18868250,18900483,556,56,166,-0.90806,0.81808,0.6651,0.9017
"FBgn0004635",3,1453811,1478944,661,97,166,-0.90821,0.81812,0.67173,0.8405
"FBgn0027574",4,27102566,27125126,263,41,166,-0.90833,0.81815,0.75223,0.77585
"FBgn0020392",3,8166135,8188429,314,47,166,-0.90857,0.81821,0.76804,0.78979
"FBgn0031498",1,3027230,3048793,292,28,166,-0.90873,0.81825,0.68581,0.9
"FBgn0033836",2,13398042,13419887,391,64,166,-0.90876,0.81826,0.76314,0.7654
"FBgn0038439",4,16474566,16505422,460,55,166,-0.90899,0.81832,0.76145,0.76653
"FBgn0035260",3,1664709,1725541,1710,131,166,-0.90909,0.81835,0.60449,0.92621
"FBgn0260398",2,8119354,8141323,602,31,166,-0.90922,0.81838,0.78595,0.75641
"FBgn0260390",2,8119354,8141323,602,31,166,-0.90922,0.81838,0.78595,0.75641
"FBgn0287213",2,20065686,20086494,127,25,166,-0.90922,0.81838,0.67933,0.88217
"FBgn0029827",6,5942565,5964046,181,51,166,-0.90934,0.81841,0.67986,0.8554
"FBgn0037481",4,7144238,7165180,257,46,166,-0.90942,0.81844,0.73639,0.81485
"FBgn0036386",3,13915882,13939000,599,80,166,-0.90991,0.81856,0.69866,0.82205
"FBgn0051872",1,10629931,10653539,546,79,166,-0.91035,0.81868,0.83792,0.69375
"FBgn0033600",2,11249106,11269976,230,38,166,-0.91043,0.8187,0.81431,0.72843
"FBgn0033942",2,14502559,14525211,518,60,166,-0.9106,0.81875,0.68379,0.88629
"FBgn0033717",2,12329610,12354617,679,81,166,-0.91068,0.81877,0.7066,0.78618
"FBgn0025629",6,2064795,2085900,197,22,166,-0.91104,0.81886,0.73019,0.84102
"FBgn0001330",6,2227858,2252035,286,45,166,-0.91135,0.81894,0.78388,0.73198
"FBgn0032692",1,18604339,18626106,505,50,166,-0.91143,0.81897,0.72771,0.81075
"FBgn0040602",4,25840410,25861291,686,61,166,-0.91157,0.819,0.75601,0.79675
"FBgn0034196",2,17116410,17137023,550,108,166,-0.91177,0.81906,0.70168,0.80471
"FBgn0262576",4,25985879,26006996,522,38,166,-0.91191,0.81909,0.69249,0.86787
"FBgn0263993",6,6853888,6891580,487,88,166,-0.91225,0.81918,0.73755,0.77393
"FBgn0033903",2,14155051,14176991,438,61,166,-0.91245,0.81923,0.67625,0.84923
"FBgn0031621",1,4677511,4698956,551,60,166,-0.91264,0.81928,0.7109,0.83239
"FBgn0020655",3,12405026,12427580,617,79,166,-0.91265,0.81929,0.9397,0.6315
"FBgn0051089",4,25892643,25914178,594,71,166,-0.91304,0.81939,0.69231,0.87316
"FBgn0031520",1,3310245,3333141,602,69,166,-0.91347,0.8195,0.60795,0.92941
"FBgn0040968",1,11832828,11854012,525,54,166,-0.91364,0.81955,0.65693,0.89591
"FBgn0046793",3,4655927,4677389,475,87,166,-0.91463,0.81981,0.91099,0.62659
"FBgn0040089",6,19696418,19723045,265,58,166,-0.91479,0.81985,0.63362,0.89769
"FBgn0264309",6,19947548,19968342,220,37,166,-0.9151,0.81993,0.78618,0.75736
"FBgn0032315",1,10900051,10920648,491,85,166,-0.91571,0.82009,0.67203,0.86086
"FBgn0038395",4,16034747,16056130,529,58,166,-0.91574,0.8201,0.7584,0.77313
"FBgn0036750",3,17735173,17756860,323,36,166,-0.91583,0.82012,0.74949,0.79522
"FBgn0000179",6,4402856,4495647,1388,160,166,-0.91595,0.82015,0.79897,0.69318
"FBgn0029696",6,4206873,4227394,212,50,166,-0.91606,0.82018,0.7106,0.84633
"FBgn0029745",6,5121898,5142985,49,20,166,-0.91622,0.82022,0.79979,0.71915
"FBgn0020639",3,6126215,6146791,198,38,166,-0.91648,0.82029,0.88234,0.66909
"FBgn0015754",2,16168826,16195103,625,86,166,-0.917,0.82043,0.79537,0.74781
"FBgn0004368",6,4929128,4965916,386,75,166,-0.91736,0.82052,0.67902,0.83476
"FBgn0035372",3,2762560,2784007,408,46,166,-0.91784,0.82065,0.76112,0.80732
"FBgn0032388",1,11974327,11998039,254,47,166,-0.9181,0.82072,0.96917,0.60227
"FBgn0001108",3,13919387,13944656,654,87,166,-0.91837,0.82079,0.66109,0.86181
"FBgn0037739",4,9736167,9757744,528,70,166,-0.91864,0.82086,0.77757,0.74586
"FBgn0039379",4,25841632,25863989,687,61,166,-0.91914,0.82099,0.72756,0.8304
"FBgn0032884",1,20777656,20799098,299,37,166,-0.91947,0.82107,0.88248,0.6864
"FBgn0038428",4,16431843,16453007,273,37,166,-0.91944,0.82107,0.73739,0.84143
"FBgn0035695",3,6224323,6250068,444,50,166,-0.91964,0.82112,0.65928,0.85125
"FBgn0038730",4,19761382,19783225,504,79,166,-0.92027,0.82128,0.6123,0.96652
"FBgn0278600",4,10418137,10438424,456,59,166,-0.92032,0.8213,0.65182,0.90435
"FBgn0033802",2,13166094,13200086,662,81,166,-0.92057,0.82136,0.69127,0.81744
"FBgn0260400",6,499235,533226,166,22,166,-0.92179,0.82168,0.75102,0.82275
"FBgn0031888",1,7059536,7094635,1097,113,166,-0.92233,0.82182,0.85542,0.66528
"FBgn0037566",4,8291440,8312770,8,6,166,-0.92277,0.82194,0.8147,0.80206
"FBgn0265351",4,8292686,8314023,8,6,166,-0.92277,0.82194,0.8147,0.80206
"FBgn0026058",6,17781010,17824011,269,47,166,-0.92307,0.82201,0.7236,0.81851
"FBgn0038833",4,20837068,20857748,354,61,166,-0.92329,0.82207,0.84911,0.68852
"FBgn0019624",4,11809359,11830299,295,54,166,-0.9235,0.82213,0.68778,0.86788
"FBgn0033324",2,8696388,8719486,384,67,166,-0.92382,0.82221,0.64119,0.92677
"FBgn0040283",4,24048287,24072815,390,50,166,-0.92388,0.82223,0.68176,0.86772
"FBgn0004872",1,10972205,10997420,390,65,166,-0.9242,0.82231,0.72981,0.82886
"FBgn0050342",2,9133956,9155151,504,63,166,-0.92519,0.82257,0.64034,0.9284
"FBgn0052079",3,11015561,11037332,596,83,166,-0.92545,0.82263,0.7364,0.80044
"FBgn0031786",1,6150400,6171309,435,59,166,-0.92547,0.82264,0.65565,0.89144
"FBgn0264433",1,2637886,2658361,506,61,166,-0.92552,0.82265,0.86586,0.66227
"FBgn0042134",3,18658153,18683324,342,40,166,-0.92564,0.82268,0.69902,0.86189
"FBgn0025456",4,17383272,17404640,373,58,166,-0.92605,0.82279,0.70259,0.84842
"FBgn0265629",6,13191170,13212262,414,66,166,-0.92606,0.82279,0.6891,0.8145
"FBgn0260970",6,7925896,7963883,341,63,166,-0.92655,0.82292,0.64965,0.9053
"FBgn0250843",1,10211351,10232546,375,64,166,-0.92781,0.82325,0.73229,0.83102
"FBgn0037562",4,8277876,8298613,57,18,166,-0.92787,0.82326,0.95721,0.64011
"FBgn0043456",1,9993832,10018889,598,80,166,-0.9283,0.82337,0.81838,0.69608
"FBgn0014184",2,12156295,12184264,705,80,166,-0.92899,0.82355,0.71233,0.7974
"FBgn0032054",1,8507411,8529176,226,28,166,-0.92909,0.82358,0.90082,0.66949
"FBgn0029667",6,3481011,3514851,233,45,166,-0.92916,0.8236,0.69656,0.84736
"FBgn0028370",1,15542723,15593978,726,54,166,-0.92983,0.82377,0.73232,0.79441
"FBgn0032690",1,18596832,18619550,457,37,166,-0.92983,0.82377,0.73156,0.84289
"FBgn0053054",3,21187411,21212882,195,28,166,-0.93004,0.82383,0.82342,0.7428
"FBgn0050046",2,12304117,12327573,458,78,166,-0.93115,0.82411,0.59781,0.95993
"FBgn0038693",4,19220764,19256130,495,76,166,-0.93135,0.82416,0.73069,0.7908
"FBgn0051244",4,19387430,19408567,277,45,166,-0.93147,0.82419,0.72345,0.8459
"FBgn0039246",4,24891116,24913048,345,49,166,-0.9316,0.82423,0.84387,0.72568
"FBgn0053263",3,13413320,13434168,410,50,166,-0.93209,0.82436,0.74309,0.81877
"FBgn0051158",4,22577755,22618842,765,89,166,-0.93248,0.82446,0.72007,0.80596
"FBgn0030719",6,15977008,16001974,245,71,166,-0.93282,0.82454,0.7762,0.73293
"FBgn0284228",6,15977166,16001974,245,71,166,-0.93282,0.82454,0.7762,0.73293
"FBgn0053125",1,2638360,2662414,553,60,166,-0.93292,0.82457,0.86239,0.66824
"FBgn0086611",3,6120386,6140989,232,38,166,-0.93294,0.82457,0.8536,0.69414
"FBgn0036531",3,15798322,15818883,152,32,166,-0.93373,0.82478,0.79113,0.77581
"FBgn0030993",6,19178035,19200193,248,68,166,-0.93413,0.82488,0.74771,0.78474
"FBgn0262721",1,3684431,3705020,674,96,166,-0.93441,0.82495,0.67731,0.83825
"FBgn0026148",1,10977806,10999241,281,54,166,-0.93447,0.82497,0.79603,0.77613
"FBgn0052405",3,6129223,6149974,222,45,166,-0.93467,0.82502,0.82804,0.72855
"FBgn0025549",6,7278367,7301298,116,29,166,-0.93474,0.82504,0.82124,0.72623
"FBgn0020399",4,16257012,16278433,306,53,166,-0.93492,0.82509,0.83851,0.72143
"FBgn0052376",3,7531582,7552457,407,58,166,-0.93497,0.8251,0.71909,0.83042
"FBgn0032175",1,10003227,10027463,564,85,166,-0.93504,0.82512,0.8753,0.66843
"FBgn0004404",6,7924898,7945792,199,44,166,-0.93505,0.82512,0.70874,0.82573
"FBgn0031818",1,6464438,6486975,496,50,166,-0.93508,0.82513,0.66349,0.93487
"FBgn0260446",1,15006331,15044704,820,77,166,-0.93555,0.82525,0.82674,0.73222
"FBgn0002869",4,20493102,20513746,376,61,166,-0.9359,0.82534,0.75824,0.76599
"FBgn0034500",2,20294517,20318671,440,46,166,-0.93725,0.82569,0.71616,0.83153
"FBgn0262484",3,3473832,3494653,462,87,166,-0.93733,0.82571,0.66019,0.89428
"FBgn0037751",4,9765121,9787943,553,77,166,-0.93745,0.82574,0.67168,0.88036
"FBgn0039344",4,25571223,25593179,372,45,166,-0.93797,0.82587,0.65338,0.90478
"FBgn0032387",1,11971591,11994380,331,53,166,-0.93804,0.82589,0.9539,0.63602
"FBgn0052225",3,20294310,20316283,183,34,166,-0.9395,0.82626,0.67169,0.94644
"FBgn0034354",2,18493608,18515025,540,67,166,-0.93987,0.82636,0.65668,0.91853
"FBgn0032036",1,8374455,8398804,588,58,166,-0.9401,0.82642,0.92172,0.65622
"FBgn0261837",4,21350176,21372131,442,69,166,-0.9402,0.82644,0.71924,0.80353
"FBgn0261838",4,21350176,21372131,442,69,166,-0.9402,0.82644,0.71924,0.80353
"FBgn0036108",3,10879990,10900700,729,97,166,-0.94024,0.82645,0.72496,0.79013
"FBgn0010434",2,19219063,19253751,714,85,166,-0.94039,0.82649,0.62167,0.9415
"FBgn0001258",3,6249105,6272694,503,46,166,-0.94047,0.82651,0.72688,0.84272
"FBgn0030425",6,12791661,12814232,343,64,166,-0.94049,0.82652,0.71336,0.83318
"FBgn0033688",2,12144258,12172998,672,78,166,-0.9409,0.82662,0.76536,0.73948
"FBgn0005670",6,2149145,2172180,219,33,166,-0.94093,0.82663,0.80162,0.76785
"FBgn0004510",4,26900775,26922886,304,32,166,-0.94109,0.82667,0.75112,0.82784
"FBgn0030237",6,10832205,10852995,368,37,166,-0.94108,0.82667,0.75747,0.79699
"FBgn0032335",1,11061027,11081532,470,60,166,-0.94132,0.82673,0.72196,0.84832
"FBgn0051635",1,6622798,6659114,467,70,166,-0.94196,0.82689,0.67721,0.90028
"FBgn0002561",6,399721,420817,89,14,166,-0.94196,0.82689,0.72346,0.87938
"FBgn0038993",4,22599485,22620715,421,66,166,-0.94209,0.82693,0.6548,0.91628
"FBgn0259167",3,5793033,5815749,472,96,166,-0.94286,0.82712,0.72237,0.81964
"FBgn0015295",2,16189426,16212884,438,73,166,-0.94306,0.82718,0.76994,0.76304
"FBgn0086357",1,6467182,6490575,463,47,166,-0.94354,0.8273,0.67899,0.92832
"FBgn0037934",4,11670972,11694342,256,51,166,-0.94355,0.8273,0.7567,0.80571
"FBgn0025700",1,9907221,9928330,565,57,166,-0.94371,0.82734,0.79294,0.74058
"FBgn0264959",2,5971844,6022795,639,62,166,-0.94377,0.82736,0.71461,0.83219
"FBgn0052071",3,11093421,11113873,502,55,166,-0.94415,0.82745,0.69271,0.84637
"FBgn0029114",3,15225619,15252832,511,74,166,-0.94442,0.82752,0.68174,0.90507
"FBgn0040071",4,16215651,16270329,807,77,166,-0.94457,0.82756,0.65461,0.89637
"FBgn0025712",3,1638944,1661501,452,43,166,-0.94462,0.82757,0.80254,0.79433
"FBgn0043865",3,1424336,1447872,551,103,166,-0.9447,0.82759,0.67904,0.8469
"FBgn0039165",4,24183832,24206880,373,65,166,-0.9448,0.82762,0.67796,0.87857
"FBgn0024491",4,16176156,16199564,379,55,166,-0.94507,0.82769,0.77603,0.73969
"FBgn0037138",3,21826665,21851356,159,30,166,-0.94523,0.82773,0.82008,0.76273
"FBgn0029834",6,6030005,6060381,81,34,166,-0.94549,0.8278,0.76729,0.76271
"FBgn0085214",2,14363829,14384395,396,50,166,-0.94636,0.82802,0.70803,0.85996
"FBgn0038571",4,18155442,18177273,541,63,166,-0.94643,0.82803,0.72082,0.84375
"FBgn0038570",4,18155442,18177273,541,63,166,-0.94643,0.82803,0.72082,0.84375
"FBgn0261930",6,572121,608151,393,22,166,-0.94654,0.82806,0.73553,0.84659
"FBgn0002022",1,19031862,19053614,188,28,166,-0.94684,0.82814,0.85361,0.7193
"FBgn0029945",6,7319046,7341255,175,45,166,-0.94736,0.82827,0.88883,0.66996
"FBgn0262575",6,6055729,6076416,95,25,166,-0.94788,0.8284,0.82419,0.74888
"FBgn0085285",3,18978736,18999815,219,34,166,-0.94878,0.82863,0.77393,0.78076
"FBgn0039172",4,24218342,24240035,382,60,166,-0.9491,0.82871,0.89098,0.68402
"FBgn0032311",1,10860167,10880722,465,57,166,-0.94979,0.82889,0.83538,0.70968
"FBgn0030092",6,9138080,9159071,85,28,166,-0.9502,0.82899,0.70022,0.89509
"FBgn0030794",6,16793650,16815754,384,62,166,-0.95088,0.82917,0.98678,0.60396
"FBgn0051515",4,23378373,23398898,358,61,166,-0.95106,0.82921,0.64573,0.95895
"FBgn0027588",6,21590502,21615264,25,13,166,-0.95111,0.82923,0.77011,0.78565
"FBgn0035761",3,7311099,7333411,507,59,166,-0.95122,0.82925,0.73955,0.82267
"FBgn0086784",2,8719502,8744304,531,71,166,-0.95138,0.82929,0.7575,0.76546
"FBgn0262102",2,18677372,18698641,316,50,166,-0.95136,0.82929,0.69093,0.87875
"FBgn0040345",6,918798,940098,88,18,166,-0.95142,0.82931,0.85943,0.74346
"FBgn0004865",3,21216609,21276503,352,40,166,-0.95224,0.82951,0.78094,0.77071
"FBgn0000108",6,520501,589044,520,21,166,-0.95249,0.82958,0.71003,0.88878
"FBgn0044826",4,16435007,16463821,287,36,166,-0.95313,0.82974,0.74759,0.84588
"FBgn0262111",6,17222942,17290964,1081,111,166,-0.9532,0.82976,0.78186,0.75603
"FBgn0012036",1,9377389,9401567,579,63,166,-0.95328,0.82978,0.88114,0.68191
"FBgn0287211",4,20491316,20512010,390,62,166,-0.95355,0.82984,0.75432,0.76799
"FBgn0013347",4,23880388,23901060,337,59,166,-0.95443,0.83007,0.85249,0.71638
"FBgn0036988",3,20417962,20440475,150,29,166,-0.95544,0.83032,0.80097,0.76879
"FBgn0033751",2,12507264,12528912,391,70,166,-0.95552,0.83034,0.89833,0.66352
"FBgn0031619",1,4641403,4662892,495,48,166,-0.95557,0.83036,0.74717,0.79094
"FBgn0015553",1,18669631,18692075,216,32,166,-0.95568,0.83038,0.73769,0.83582
"FBgn0030798",6,16834807,16886544,798,88,166,-0.95584,0.83042,0.94707,0.62784
"FBgn0032075",1,8927390,8949743,410,37,166,-0.95696,0.83071,0.80149,0.80141
"FBgn0035875",3,8326672,8348595,331,58,166,-0.95736,0.83081,0.67052,0.90486
"FBgn0037555",4,8226632,8250515,110,27,166,-0.95749,0.83084,0.77988,0.79359
"FBgn0010433",4,8268052,8289274,98,22,166,-0.95753,0.83085,0.83273,0.74046
"FBgn0038986",4,22548342,22572572,408,51,166,-0.95786,0.83093,0.69877,0.85828
"FBgn0000414",3,16702126,16734575,662,74,166,-0.9581,0.83099,0.68153,0.87224
"FBgn0033783",2,12920912,12944045,184,25,166,-0.95837,0.83106,0.87854,0.70129
"FBgn0037514",4,7748122,7769677,289,39,166,-0.95877,0.83116,0.85392,0.73995
"FBgn0031736",1,5714656,5772420,1296,103,166,-0.95899,0.83122,0.67756,0.86886
"FBgn0050074",2,14363108,14383808,408,49,166,-0.95899,0.83122,0.72274,0.85827
"FBgn0000036",4,24383896,24467157,1529,88,166,-0.95957,0.83137,0.86316,0.68564
"FBgn0033996",2,15191253,15214466,422,57,166,-0.95963,0.83138,0.87966,0.68164
"FBgn0035206",3,1301719,1323377,404,43,166,-0.95989,0.83144,0.86945,0.71923
"FBgn0052507",6,20770150,20791220,256,40,166,-0.96037,0.83157,0.87515,0.7417
"FBgn0000071",4,6752593,6775261,254,40,166,-0.96117,0.83177,0.68698,0.89029
"FBgn0267050",6,19942814,19963608,225,45,166,-0.9613,0.8318,0.75069,0.80348
"FBgn0036126",3,11087446,11108186,455,56,166,-0.96147,0.83184,0.68441,0.84603
"FBgn0036899",3,19640506,19674104,333,53,166,-0.96157,0.83187,0.69235,0.86854
"FBgn0053329",4,14212074,14234155,303,49,166,-0.96157,0.83187,0.72247,0.86123
"FBgn0031038",6,19601526,19625617,359,71,166,-0.96158,0.83187,0.6037,0.95821
"FBgn0031039",6,19601526,19625617,359,71,166,-0.96158,0.83187,0.6037,0.95821
"FBgn0023091",1,21321756,21352155,277,31,166,-0.96165,0.83189,0.7021,0.88711
"FBgn0261535",1,14342594,14365085,638,86,166,-0.96199,0.83197,0.79425,0.76229
"FBgn0035665",3,6040757,6061690,435,57,166,-0.96209,0.832,0.78146,0.77268
"FBgn0259231",6,18697494,18736572,414,78,166,-0.96217,0.83202,0.72293,0.77859
"FBgn0031835",1,6558400,6611068,1319,127,166,-0.96233,0.83206,0.72606,0.81635
"FBgn0031003",6,19233631,19255224,274,82,166,-0.96271,0.83215,0.80622,0.72939
"FBgn0031463",1,2804336,2825760,565,63,166,-0.96369,0.8324,0.84095,0.72076
"FBgn0261797",3,4797368,4835687,590,64,166,-0.96427,0.83254,0.84546,0.73066
"FBgn0053764",3,4256789,4277503,323,41,166,-0.96532,0.83281,0.73601,0.86089
"FBgn0039378",4,25822230,25852878,819,61,166,-0.96676,0.83317,0.73961,0.84711
"FBgn0036754",3,17792490,17814715,269,32,166,-0.96731,0.83331,0.77943,0.81014
"FBgn0033876",2,13831761,13856255,621,96,166,-0.96799,0.83347,0.65985,0.87503
"FBgn0265089",3,8219224,8240568,344,80,166,-0.96802,0.83348,0.82822,0.71314
"FBgn0037644",4,8932954,8955020,300,29,166,-0.96824,0.83354,0.88631,0.72012
"FBgn0037941",4,11711734,11742479,232,46,166,-0.96853,0.83361,0.68856,0.89929
"FBgn0051313",4,14556432,14577429,244,28,166,-0.96921,0.83378,0.75431,0.83911
"FBgn0038465",4,16992875,17017208,762,103,166,-0.97049,0.8341,0.80044,0.72546
"FBgn0027616",3,3360451,3384170,337,35,166,-0.97086,0.83419,0.73016,0.88228
"FBgn0001230",4,24045080,24067310,412,53,166,-0.97108,0.83425,0.68108,0.88665
"FBgn0033313",2,8604722,8635203,869,101,166,-0.97121,0.83428,0.78847,0.73753
"FBgn0051159",4,22603686,22626622,459,62,166,-0.97127,0.83429,0.66828,0.91305
"FBgn0035657",3,5999446,6021021,464,72,166,-0.9714,0.83432,0.8293,0.72539
"FBgn0035370",3,2756999,2778392,407,53,166,-0.97142,0.83433,0.80088,0.79658
"FBgn0038424",4,16422998,16444740,317,48,166,-0.97142,0.83433,0.71539,0.8843
"FBgn0259195",6,15564947,15585683,255,72,166,-0.97227,0.83454,0.67121,0.87941
"FBgn0028969",6,1849141,1871790,61,17,166,-0.97254,0.83461,0.8403,0.77908
"FBgn0035554",3,4486883,4507777,416,44,166,-0.97273,0.83466,0.74255,0.84036
"FBgn0025820",3,1792008,1812856,258,47,166,-0.9729,0.8347,0.90754,0.66776
"FBgn0025620",6,777855,800089,201,29,166,-0.97313,0.83475,0.85294,0.72348
"FBgn0036199",3,11710934,11738118,437,71,166,-0.97394,0.83496,0.87422,0.70821
"FBgn0029722",6,4695309,4717504,308,63,166,-0.97406,0.83499,0.97522,0.59539
"FBgn0002732",4,26000893,26021568,543,37,166,-0.97418,0.83502,0.689,0.92673
"FBgn0043364",1,466446,489688,308,38,166,-0.9744,0.83507,0.73166,0.83775
"FBgn0031925",1,7595600,7617701,759,65,166,-0.97463,0.83513,0.65,0.92629
"FBgn0004629",4,14559103,14579644,214,27,166,-0.97531,0.8353,0.76705,0.81799
"FBgn0036476",3,15080823,15104719,287,45,166,-0.97539,0.83532,0.74408,0.86376
"FBgn0033177",2,7449685,7473395,544,78,166,-0.97566,0.83538,0.72072,0.85463
"FBgn0024320",1,10203812,10231216,506,74,166,-0.97574,0.8354,0.70572,0.88194
