"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0053260",3,14750520,14771844,321,58,166,-1.5616,0.9408,0.84039,0.96036
"FBgn0030812",6,17058717,17087897,442,40,166,-1.5624,0.94091,0.88394,0.93905
"FBgn0053928",1,17425891,17446600,421,62,166,-1.5625,0.94092,0.94835,0.86509
"FBgn0038773",4,20104838,20127139,315,51,166,-1.5626,0.94093,0.9163,0.90593
"FBgn0032636",1,17423862,17445800,445,61,166,-1.563,0.94097,0.96051,0.85025
"FBgn0033500",2,10239220,10265495,444,51,166,-1.5637,0.94105,0.87887,0.94693
"FBgn0004429",3,1208082,1228696,270,41,166,-1.5644,0.94114,0.93481,0.87846
"FBgn0030876",6,17846974,17868610,161,41,166,-1.5678,0.94154,0.85992,0.96703
"FBgn0283531",1,2805970,2840248,980,91,166,-1.57,0.9418,0.86076,0.93285
"FBgn0028387",1,7402417,7432736,799,65,166,-1.572,0.94203,0.84026,0.97628
"FBgn0031515",1,3281245,3304706,655,59,166,-1.5737,0.94222,0.88114,0.92175
"FBgn0050016",2,10864892,10885392,444,49,166,-1.5737,0.94222,0.905,0.91706
"FBgn0032391",1,11980927,12002848,142,35,166,-1.5745,0.94232,0.85468,0.96015
"FBgn0032387",1,11971591,11994380,331,53,166,-1.5755,0.94244,0.89322,0.90972
"FBgn0031772",1,6052989,6073671,313,55,166,-1.5757,0.94245,0.87031,0.96224
"FBgn0052106",3,12763951,12788716,496,71,166,-1.576,0.94249,0.90051,0.92202
"FBgn0036731",3,17470129,17496230,422,54,166,-1.5762,0.94251,0.86248,0.92538
"FBgn0037429",4,6325362,6347196,219,38,166,-1.5763,0.94252,0.94307,0.89188
"FBgn0031741",1,5795395,5819063,591,69,166,-1.5779,0.94271,0.91733,0.89318
"FBgn0261985",3,318097,366050,433,40,166,-1.5779,0.94271,0.89188,0.94108
"FBgn0031466",1,2824887,2847833,758,87,166,-1.5789,0.94282,0.89279,0.91423
"FBgn0032322",1,10962280,10983408,377,59,166,-1.5794,0.94288,0.85025,0.9481
"FBgn0085487",2,16662033,16682889,430,59,166,-1.5807,0.94303,0.90133,0.92575
"FBgn0030676",6,15723222,15743996,137,39,166,-1.5813,0.94309,0.94705,0.87802
"FBgn0032691",1,18599576,18622249,492,42,166,-1.5815,0.94311,0.89826,0.94444
"FBgn0051644",1,5807890,5828443,533,75,166,-1.5816,0.94313,0.89924,0.89104
"FBgn0036598",3,16291453,16312027,471,58,166,-1.5819,0.94317,0.94077,0.87873
"FBgn0014184",2,12156295,12184264,705,80,166,-1.5821,0.94319,0.89673,0.91955
"FBgn0030675",6,15722178,15743663,141,40,166,-1.5822,0.9432,0.95065,0.87742
"FBgn0030877",6,17848379,17870800,167,43,166,-1.5823,0.94321,0.85562,0.97128
"FBgn0036052",3,9847383,9869889,429,64,166,-1.5835,0.94335,0.90956,0.88551
"FBgn0033698",2,12182374,12208854,527,90,166,-1.5845,0.94346,0.94586,0.85135
"FBgn0001230",4,24045080,24067310,412,53,166,-1.5858,0.9436,0.8657,0.96317
"FBgn0031885",1,7046301,7073586,700,87,166,-1.5863,0.94367,0.83959,0.98092
"FBgn0035273",3,1787305,1808610,257,41,166,-1.59,0.94408,0.90989,0.915
"FBgn0030563",6,14304623,14325583,295,53,166,-1.5903,0.94411,0.867,0.94152
"FBgn0030486",6,13403242,13431024,314,79,166,-1.5916,0.94427,0.96976,0.828
"FBgn0262999",1,5801574,5821925,537,68,166,-1.5924,0.94435,0.91071,0.88517
"FBgn0030562",6,14278084,14299393,365,52,166,-1.5933,0.94446,0.95546,0.86473
"FBgn0033574",2,10928425,10951738,414,85,166,-1.5937,0.9445,0.87577,0.93341
"FBgn0036728",3,17464761,17486124,308,45,166,-1.5944,0.94457,0.90414,0.89909
"FBgn0032040",1,8389021,8410078,436,52,166,-1.5945,0.94459,0.89509,0.92313
"FBgn0035578",3,4827791,4850108,392,67,166,-1.5966,0.94482,0.87681,0.92816
"FBgn0030799",6,16871347,16892790,534,82,166,-1.5967,0.94483,0.83131,0.97261
"FBgn0034109",2,16282264,16304130,444,89,166,-1.5976,0.94493,0.8329,0.96688
"FBgn0086785",3,13501646,13523112,184,33,166,-1.5997,0.94517,0.87474,0.94744
"FBgn0288747",6,22236600,22257475,254,31,166,-1.6,0.9452,0.92071,0.90086
"FBgn0033886",2,13948545,13970404,494,77,166,-1.6003,0.94524,0.9025,0.91351
"FBgn0003391",2,21039654,21067197,310,24,166,-1.6008,0.94529,0.90957,0.9173
"FBgn0032049",1,8484893,8506307,487,85,166,-1.6022,0.94544,0.90036,0.88169
"FBgn0053542",6,18267233,18294596,352,48,166,-1.6027,0.9455,0.9218,0.90731
"FBgn0028879",1,15064776,15106915,963,91,166,-1.6039,0.94564,0.94149,0.88304
"FBgn0032805",1,19535376,19556959,194,23,166,-1.6056,0.94582,0.89072,0.94074
"FBgn0023509",6,1898239,1930318,91,19,166,-1.6058,0.94584,0.9227,0.93025
"FBgn0034270",2,17727622,17749685,708,86,166,-1.6066,0.94592,0.93981,0.86832
"FBgn0037419",4,6268531,6292495,283,44,166,-1.6069,0.94596,0.96734,0.8667
"FBgn0037312",4,5343717,5364747,140,33,166,-1.6089,0.94618,0.91021,0.92187
"FBgn0029867",6,6337103,6359236,186,58,166,-1.6092,0.94622,0.83453,0.95526
"FBgn0038720",4,19606024,19642718,451,73,166,-1.6099,0.94629,0.89719,0.91175
"FBgn0262899",4,7728965,7749563,373,43,166,-1.6115,0.94646,0.8807,0.97143
"FBgn0261608",1,5060957,5082055,502,59,166,-1.612,0.94652,0.91939,0.8894
"FBgn0030034",6,8388940,8414516,412,87,166,-1.6125,0.94657,0.86064,0.93745
"FBgn0038721",4,19623418,19652722,414,73,166,-1.6158,0.94694,0.90692,0.91745
"FBgn0028875",1,14030170,14104401,1514,128,166,-1.6182,0.94719,0.8113,0.97094
"FBgn0035697",3,6247423,6268760,460,37,166,-1.6189,0.94727,0.9576,0.87763
"FBgn0034271",2,17729901,17753969,732,91,166,-1.6193,0.94731,0.92724,0.88389
"FBgn0038730",4,19761382,19783225,504,78,166,-1.6204,0.94743,0.86161,0.95002
"FBgn0029696",6,4206873,4227394,212,51,166,-1.6212,0.94751,0.84649,0.9718
"FBgn0030572",6,14572136,14592982,194,50,166,-1.6216,0.94756,0.85612,0.93867
"FBgn0010453",1,7245419,7287171,1108,91,166,-1.622,0.9476,0.89004,0.94148
"FBgn0028645",1,15895134,15972435,1076,83,166,-1.6222,0.94762,0.83917,0.95823
"FBgn0033692",2,12170493,12192373,588,87,166,-1.6226,0.94767,0.91657,0.9005
"FBgn0010397",2,14560810,14585771,580,96,166,-1.6235,0.94776,0.89823,0.89343
"FBgn0041150",1,4898581,4942384,923,97,166,-1.6253,0.94796,0.88312,0.94885
"FBgn0033377",2,9097151,9119718,405,56,166,-1.6257,0.948,0.85296,0.97993
"FBgn0036311",3,12771325,12794377,449,78,166,-1.6259,0.94801,0.85692,0.98038
"FBgn0010621",2,12164802,12187516,614,85,166,-1.6262,0.94805,0.89983,0.93524
"FBgn0020414",1,16440907,16465194,637,90,166,-1.627,0.94813,0.85517,0.95084
"FBgn0039411",4,26066592,26108711,1604,95,166,-1.6275,0.94819,0.86053,0.9419
"FBgn0020930",2,12747546,12769724,421,55,166,-1.6277,0.94821,0.93076,0.91079
"FBgn0034269",2,17724419,17747269,738,86,166,-1.6291,0.94836,0.92289,0.89234
"FBgn0036131",3,11098235,11118732,487,50,166,-1.6302,0.94847,0.95413,0.86989
"FBgn0037513",4,7737913,7760079,360,44,166,-1.631,0.94855,0.93128,0.91581
"FBgn0035859",3,8212141,8232953,422,78,166,-1.6319,0.94865,0.97358,0.85656
"FBgn0028424",2,16279320,16301333,462,90,166,-1.6324,0.9487,0.8351,0.97219
"FBgn0035422",3,3210911,3232960,200,30,166,-1.6333,0.94879,0.90438,0.94457
"FBgn0040503",2,11404510,11425462,397,41,166,-1.6334,0.9488,0.91718,0.93165
"FBgn0029659",6,3449016,3470240,403,68,166,-1.6337,0.94884,0.9024,0.9149
"FBgn0020370",2,13142885,13169141,545,75,166,-1.634,0.94887,0.84179,0.94811
"FBgn0052484",3,3037087,3060159,428,52,166,-1.6344,0.94891,0.93676,0.91557
"FBgn0037120",3,21714326,21738806,127,24,166,-1.6346,0.94893,0.9025,0.95697
"FBgn0028717",4,25878542,25903270,608,61,166,-1.635,0.94897,0.85094,0.96453
"FBgn0052073",3,11097008,11117582,521,53,166,-1.6355,0.94903,0.96575,0.86554
"FBgn0002774",2,5964857,5990778,302,45,166,-1.6359,0.94907,0.88691,0.94546
"FBgn0040512",3,16661664,16683555,245,38,166,-1.636,0.94908,0.96125,0.88112
"FBgn0032603",1,16781568,16803444,454,56,166,-1.6381,0.9493,0.9418,0.902
"FBgn0034579",2,21050789,21071587,366,27,166,-1.6389,0.94938,0.89345,0.94119
"FBgn0025115",1,13902083,13922652,586,66,166,-1.639,0.9494,0.94087,0.87338
"FBgn0038009",4,12260890,12281300,211,25,166,-1.6398,0.94947,0.91549,0.94305
"FBgn0000017",3,16605866,16657882,657,77,166,-1.6407,0.94957,0.9671,0.86101
"FBgn0031914",1,7427492,7455882,867,85,166,-1.6423,0.94974,0.85517,0.97029
"FBgn0051988",1,21191493,21212802,154,27,166,-1.6433,0.94984,0.92456,0.92195
"FBgn0035253",3,1644247,1675064,756,68,166,-1.6449,0.95001,0.90186,0.91388
"FBgn0030613",6,15079682,15123762,578,102,166,-1.6455,0.95007,0.92368,0.87679
"FBgn0031883",1,7022721,7047878,542,84,166,-1.6457,0.95009,0.87659,0.91907
"FBgn0264739",6,17013499,17034042,344,60,166,-1.646,0.95012,0.88074,0.95798
"FBgn0035965",3,9125709,9147181,331,72,166,-1.6489,0.95041,0.86598,0.9803
"FBgn0053189",4,8770113,8790789,331,39,166,-1.6489,0.95042,0.92217,0.9123
"FBgn0085422",1,3165112,3210496,853,97,166,-1.6491,0.95043,0.94454,0.88101
"FBgn0037430",4,6330095,6351424,206,35,166,-1.6497,0.95049,0.95316,0.90164
"FBgn0026255",1,21196493,21221818,151,26,166,-1.6501,0.95054,0.93725,0.90454
"FBgn0017581",4,11740931,11774457,409,49,166,-1.6525,0.95078,0.88429,0.94894
"FBgn0028902",1,15844126,15866450,382,53,166,-1.6545,0.95099,0.90233,0.93278
"FBgn0264738",6,17012304,17033370,342,60,166,-1.6546,0.951,0.88014,0.95762
"FBgn0030912",6,18304124,18331193,173,50,166,-1.6555,0.95108,0.9108,0.88452
"FBgn0035134",3,346422,367664,177,23,166,-1.6556,0.9511,0.94852,0.90967
"FBgn0030375",6,12092797,12113840,308,67,166,-1.6562,0.95116,0.92109,0.90369
"FBgn0033356",2,8938113,8961086,561,98,166,-1.6603,0.95157,0.88965,0.93207
"FBgn0031678",1,5045982,5068248,313,52,166,-1.6636,0.9519,0.85062,0.94618
"FBgn0036150",3,11222972,11246218,646,108,166,-1.6647,0.95201,0.91676,0.8909
"FBgn0034577",2,21047787,21069883,354,25,166,-1.6657,0.95211,0.90707,0.94051
"FBgn0023023",4,5561108,5589189,93,18,166,-1.6669,0.95223,0.90058,0.95421
"FBgn0053309",1,14800761,14822599,227,36,166,-1.6673,0.95227,0.89071,0.96349
"FBgn0037428",4,6320248,6341809,217,40,166,-1.668,0.95235,0.96287,0.89123
"FBgn0262570",2,17467565,17496220,541,95,166,-1.6687,0.95241,0.92116,0.902
"FBgn0010313",4,5067779,5097072,266,46,166,-1.6695,0.95249,0.89146,0.92457
"FBgn0032390",1,11979936,12000979,157,38,166,-1.6698,0.95252,0.86663,0.96986
"FBgn0033691",2,12169483,12189902,553,83,166,-1.6704,0.95258,0.8979,0.92955
"FBgn0042119",3,6121242,6142109,220,38,166,-1.6706,0.9526,0.87932,0.96249
"FBgn0031913",1,7420530,7443516,608,67,166,-1.671,0.95264,0.89281,0.94604
"FBgn0034578",2,21049780,21070547,349,26,166,-1.673,0.95284,0.90376,0.94331
"FBgn0053548",6,2195515,2223809,247,60,166,-1.6732,0.95285,0.89718,0.95002
"FBgn0030376",6,12097200,12123357,273,64,166,-1.6732,0.95285,0.97677,0.85555
"FBgn0036730",3,17469096,17490141,310,50,166,-1.6735,0.95289,0.9108,0.91528
"FBgn0085486",2,16660326,16681836,440,57,166,-1.6749,0.95302,0.92748,0.92558
"FBgn0032535",1,13899333,13921719,605,64,166,-1.6758,0.95311,0.95624,0.86606
"FBgn0041781",1,10966772,10992395,402,63,166,-1.6774,0.95327,0.89073,0.91235
"FBgn0032161",1,9910160,9931459,648,64,166,-1.6777,0.9533,0.85951,0.97526
"FBgn0001128",1,5933643,5958968,686,48,166,-1.6778,0.95331,0.89491,0.96433
"FBgn0028341",6,9616294,9669145,662,130,166,-1.6779,0.95332,0.86467,0.92899
"FBgn0033178",2,7453504,7474987,462,63,166,-1.6804,0.95356,0.93703,0.89977
"FBgn0034160",2,16806589,16827577,566,82,166,-1.6828,0.9538,0.85893,0.96518
"FBgn0053199",2,8937681,8961086,574,99,166,-1.6837,0.95388,0.89423,0.93257
"FBgn0040262",1,16784211,16806009,482,58,166,-1.6838,0.95389,0.95019,0.89717
"FBgn0259178",4,25030427,25055151,425,69,166,-1.6838,0.95389,0.88206,0.95439
"FBgn0287211",4,20491316,20512010,390,63,166,-1.6853,0.95403,0.90988,0.92622
"FBgn0259824",3,15978236,16002464,267,49,166,-1.6861,0.95411,0.90176,0.97085
"FBgn0001258",3,6249105,6272694,503,47,166,-1.6863,0.95413,0.93844,0.90321
"FBgn0032123",1,9511210,9550060,1008,86,166,-1.6869,0.95419,0.89733,0.90321
"FBgn0029174",1,9878005,9900119,541,71,166,-1.6891,0.9544,0.85555,0.98953
"FBgn0020391",2,13150063,13173484,455,74,166,-1.6906,0.95455,0.86954,0.94333
"FBgn0261955",6,6340629,6371323,234,78,166,-1.6919,0.95467,0.82137,0.98551
"FBgn0010548",2,7456879,7487162,547,54,166,-1.6921,0.95469,0.92333,0.91433
"FBgn0031874",1,6944357,6966950,427,52,166,-1.6923,0.95471,0.92241,0.94621
"FBgn0039145",4,24044391,24065092,380,51,166,-1.6924,0.95472,0.89375,0.96408
"FBgn0011573",3,1785392,1807307,247,38,166,-1.6952,0.95499,0.95153,0.8967
"FBgn0032013",1,8293429,8315376,555,54,166,-1.6954,0.955,0.91572,0.92208
"FBgn0028901",1,15774085,15800146,521,78,166,-1.696,0.95505,0.90796,0.93931
"FBgn0039058",4,23148017,23169316,338,56,166,-1.696,0.95506,0.88975,0.94832
"FBgn0032513",1,13364019,13386404,143,32,166,-1.6961,0.95507,0.97467,0.88538
"FBgn0036830",3,18898260,18924150,482,51,166,-1.6975,0.9552,0.9496,0.88387
"FBgn0263352",3,8422322,8452381,515,103,166,-1.6986,0.9553,0.85034,0.96308
"FBgn0040719",1,1935150,1955709,503,66,166,-1.6991,0.95535,0.89322,0.96354
"FBgn0261562",3,1793107,1816920,336,56,166,-1.6996,0.95539,0.93179,0.90721
"FBgn0054012",3,11098820,11119505,508,53,166,-1.6996,0.9554,0.96565,0.87881
"FBgn0031910",1,7400909,7422229,605,55,166,-1.7001,0.95544,0.90318,0.94388
"FBgn0040291",3,347981,368486,160,25,166,-1.7015,0.95558,0.97947,0.89046
"FBgn0086611",3,6120386,6140989,232,39,166,-1.7034,0.95575,0.87879,0.96482
"FBgn0030614",6,15085458,15106042,215,60,166,-1.7037,0.95579,0.9743,0.87739
"FBgn0264560",2,12316360,12343860,650,88,166,-1.7052,0.95592,0.90855,0.90631
"FBgn0034379",2,18695977,18718226,610,74,166,-1.7055,0.95595,0.90543,0.91954
"FBgn0032048",1,8481868,8516845,680,91,166,-1.7066,0.95605,0.89353,0.92902
"FBgn0027085",3,4815853,4839038,392,48,166,-1.7079,0.95617,0.89294,0.93988
"FBgn0283521",2,10471894,10553291,1877,117,166,-1.7089,0.95626,0.87961,0.95152
"FBgn0000426",2,12173844,12194310,517,83,166,-1.7111,0.95647,0.92244,0.9203
"FBgn0032709",1,18730358,18750807,251,47,166,-1.7168,0.957,0.92155,0.91853
"FBgn0053673",1,1935815,1956728,538,66,166,-1.7185,0.95715,0.89541,0.96356
"FBgn0037087",3,21483083,21503907,82,19,166,-1.7215,0.95742,0.9278,0.96167
"FBgn0050114",2,18197755,18218978,390,35,166,-1.722,0.95747,0.94365,0.93379
"FBgn0034580",2,21051646,21073212,375,28,166,-1.7222,0.95748,0.91222,0.94492
"FBgn0031888",1,7059536,7094635,1097,114,166,-1.7241,0.95765,0.8616,0.98108
"FBgn0038934",4,22201824,22227415,314,50,166,-1.7253,0.95776,0.92926,0.92704
"FBgn0033883",2,13850349,13872002,406,70,166,-1.7257,0.9578,0.90929,0.92248
"FBgn0011570",1,1694902,1716962,425,75,166,-1.7295,0.95814,0.88482,0.94976
"FBgn0037086",3,21481399,21502773,81,19,166,-1.7307,0.95825,0.92944,0.96136
"FBgn0032514",1,13366455,13388538,143,32,166,-1.7313,0.9583,0.98189,0.89031
"FBgn0038200",4,14087293,14108080,400,49,166,-1.7337,0.95851,0.9826,0.86736
"FBgn0030569",6,14462408,14490086,409,58,166,-1.7338,0.95852,0.902,0.92486
"FBgn0038797",4,20489992,20511427,399,65,166,-1.7349,0.95862,0.91537,0.93551
"FBgn0004066",6,16266270,16287587,283,55,166,-1.735,0.95863,0.9639,0.88835
"FBgn0031516",1,3284926,3313130,656,58,166,-1.7355,0.95867,0.93433,0.92387
"FBgn0036729",3,17467795,17488926,316,51,166,-1.7363,0.95875,0.92399,0.91399
"FBgn0030429",6,12845688,12867722,327,74,166,-1.737,0.9588,0.91242,0.92832
"FBgn0010197",1,11128759,11159101,712,69,166,-1.7373,0.95883,0.88141,0.96791
"FBgn0032754",1,19067276,19089028,360,45,166,-1.7385,0.95894,0.94581,0.91084
"FBgn0086904",2,12749693,12770999,432,53,166,-1.7398,0.95905,0.92912,0.93921
"FBgn0031444",1,2655062,2676265,505,69,166,-1.74,0.95907,0.90056,0.94339
"FBgn0031597",1,4370722,4392735,455,60,166,-1.7407,0.95913,0.9686,0.88901
"FBgn0030196",6,10373353,10395861,299,35,166,-1.7411,0.95916,0.94272,0.90637
"FBgn0039386",4,25885822,25907174,590,64,166,-1.7435,0.95938,0.92147,0.93296
"FBgn0032682",1,18475417,18498021,381,41,166,-1.7468,0.95966,0.91732,0.93854
"FBgn0033884",2,13851997,13874156,419,73,166,-1.7468,0.95967,0.89265,0.93693
"FBgn0031905",1,7378508,7400902,714,59,166,-1.7491,0.95986,0.90196,0.95245
"FBgn0034135",2,16542258,16568486,430,71,166,-1.7493,0.95988,0.88008,0.96661
"FBgn0033381",2,9112125,9133309,412,58,166,-1.7496,0.95991,0.95173,0.91582
"FBgn0265574",3,347851,371383,192,28,166,-1.7502,0.95995,0.98501,0.89531
"FBgn0261806",1,18729320,18750110,258,46,166,-1.7519,0.9601,0.931,0.91854
"FBgn0029697",6,4208170,4233331,261,51,166,-1.7526,0.96016,0.88945,0.96023
"FBgn0037280",4,4806318,4827776,174,34,166,-1.7528,0.96018,0.97009,0.90531
"FBgn0037093",3,21506306,21532684,112,17,166,-1.7543,0.96031,0.97148,0.91428
"FBgn0001075",1,4188404,4231796,1400,116,166,-1.7569,0.96054,0.89738,0.94035
"FBgn0039385",4,25883495,25905026,560,64,166,-1.7588,0.96069,0.89369,0.95831
"FBgn0036652",3,16663964,16686264,282,43,166,-1.7592,0.96073,0.95057,0.91505
"FBgn0053191",4,8768379,8789923,345,38,166,-1.7613,0.9609,0.93215,0.92404
"FBgn0045471",4,20111060,20132277,364,47,166,-1.7625,0.96101,0.95724,0.91404
"FBgn0261239",1,21227250,21269675,230,26,166,-1.7635,0.96109,0.96115,0.90046
"FBgn0261020",1,8291345,8312985,550,57,166,-1.7638,0.96112,0.95787,0.89909
"FBgn0038887",4,21393735,21416690,495,72,166,-1.7658,0.96128,0.91923,0.9474
"FBgn0025454",2,12175667,12198431,555,86,166,-1.7685,0.96151,0.94454,0.91121
"FBgn0036005",3,9476448,9497790,557,82,166,-1.7693,0.96158,0.86891,0.97139
"FBgn0030417",6,12695854,12718841,191,56,166,-1.7699,0.96162,0.92138,0.94565
"FBgn0031298",1,1070911,1095380,668,71,166,-1.77,0.96163,0.86275,0.9808
"FBgn0054002",3,17848474,17870482,89,17,166,-1.7699,0.96163,0.97499,0.90935
"FBgn0038734",4,19773522,19795519,326,63,166,-1.7711,0.96173,0.90415,0.95032
"FBgn0033696",2,12178338,12200377,495,85,166,-1.7713,0.96175,0.92977,0.92586
"FBgn0039537",4,27667522,27689013,184,22,166,-1.772,0.96181,0.97212,0.90045
"FBgn0263456",3,9127860,9155693,426,88,166,-1.7738,0.96196,0.91488,0.93354
"FBgn0037432",4,6333002,6353799,186,30,166,-1.776,0.96213,0.91349,0.97308
"FBgn0264817",2,10471894,10495252,377,47,166,-1.7767,0.96219,0.92019,0.96221
"FBgn0020639",3,6126215,6146791,198,38,166,-1.7797,0.96244,0.90544,0.96396
"FBgn0260960",3,16638442,16671615,564,60,166,-1.7806,0.96251,0.94549,0.91792
"FBgn0035393",3,3045079,3065842,302,45,166,-1.7811,0.96256,0.90745,0.97106
"FBgn0037092",3,21497852,21522749,103,17,166,-1.7822,0.96264,0.9528,0.94418
"FBgn0031357",1,1700462,1721465,516,79,166,-1.7839,0.96278,0.88131,0.96742
"FBgn0035896",3,8433042,8459377,522,94,166,-1.7899,0.96326,0.86301,0.98113
"FBgn0031771",1,6050842,6072757,362,61,166,-1.7943,0.96362,0.9154,0.96684
"FBgn0003514",6,6213061,6235140,181,57,166,-1.7946,0.96364,0.96153,0.90828
"FBgn0026371",3,21502141,21525887,99,17,166,-1.7948,0.96366,0.96446,0.92682
"FBgn0032512",1,13361427,13383890,164,37,166,-1.7969,0.96382,0.95461,0.92355
"FBgn0030052",6,8564306,8598528,324,66,166,-1.7979,0.96391,0.96531,0.89133
"FBgn0037435",4,6336111,6357519,185,33,166,-1.7986,0.96396,0.91365,0.97709
"FBgn0029864",6,6299212,6339828,546,126,166,-1.7996,0.96404,0.94549,0.9127
"FBgn0000084",6,20161445,20183514,45,17,166,-1.8036,0.96435,0.95859,0.92877
"FBgn0010287",1,8062895,8083948,508,71,166,-1.8045,0.96442,0.88816,0.99049
"FBgn0035577",3,4819092,4843591,459,59,166,-1.8062,0.96456,0.88927,0.96436
"FBgn0051676",1,20830750,20859182,407,46,166,-1.8106,0.9649,0.92546,0.95686
"FBgn0033376",2,9088539,9113153,464,64,166,-1.812,0.965,0.90992,0.97154
"FBgn0015838",2,9093238,9116796,412,58,166,-1.8123,0.96503,0.90164,0.97762
"FBgn0259978",2,5692112,5715439,470,40,166,-1.8125,0.96504,0.94387,0.9546
"FBgn0264561",3,21487549,21517538,121,19,166,-1.8136,0.96513,0.95391,0.94765
"FBgn0261823",2,14493958,14522493,701,74,166,-1.8146,0.9652,0.92981,0.94874
"FBgn0038083",4,12731958,12753680,478,59,166,-1.8163,0.96534,0.95119,0.90474
"FBgn0031384",1,1999859,2040788,899,73,166,-1.8206,0.96567,0.92001,0.95431
"FBgn0032120",1,9485474,9530696,1291,123,166,-1.8217,0.96575,0.91204,0.94431
"FBgn0053247",6,14036772,14057495,292,74,166,-1.8221,0.96578,0.894,0.96801
"FBgn0288810",3,17465220,17485429,283,44,166,-1.8232,0.96586,0.92458,0.93656
"FBgn0288967",6,3304744,3326402,227,61,166,-1.8257,0.96606,0.90852,0.96396
"FBgn0032899",1,20855215,20877709,354,43,166,-1.8261,0.96609,0.9349,0.95358
"FBgn0013531",1,8061812,8082848,505,71,166,-1.8269,0.96614,0.89392,0.98717
"FBgn0035849",3,8173361,8196671,254,47,166,-1.8281,0.96623,0.95458,0.92422
"FBgn0001989",1,15739319,15761078,564,74,166,-1.8288,0.96628,0.92088,0.95351
"FBgn0020638",3,6124697,6145274,193,37,166,-1.8314,0.96648,0.9163,0.96416
"FBgn0030447",6,13084299,13105732,235,38,166,-1.8317,0.9665,0.88438,0.97956
"FBgn0031904",1,7374486,7398253,731,58,166,-1.8319,0.96652,0.91444,0.96032
"FBgn0031347",1,1574866,1597155,475,47,166,-1.8329,0.96659,0.93864,0.95057
"FBgn0010220",2,9077834,9099802,463,61,166,-1.8362,0.96683,0.91574,0.9635
"FBgn0032577",1,15906888,15927607,193,39,166,-1.8385,0.96701,0.92015,0.9679
"FBgn0052767",6,5061027,5094768,387,98,166,-1.8394,0.96707,0.91236,0.92548
"FBgn0287767",2,5687872,5710212,476,42,166,-1.8401,0.96712,0.94729,0.95316
"FBgn0020637",3,6122990,6143593,202,36,166,-1.8423,0.96728,0.91279,0.97696
"FBgn0262976",6,8398008,8421658,294,75,166,-1.8428,0.96732,0.92399,0.93081
"FBgn0010612",1,10965522,10986399,364,60,166,-1.843,0.96734,0.89223,0.9591
"FBgn0033693",2,12172639,12195506,572,88,166,-1.8449,0.96747,0.93573,0.93871
"FBgn0053964",2,12172639,12195506,572,88,166,-1.8449,0.96747,0.93573,0.93871
"FBgn0053557",6,9999210,10020049,340,81,166,-1.8454,0.96751,0.91612,0.95784
"FBgn0039538",4,27669291,27690336,180,22,166,-1.8471,0.96763,0.9712,0.9115
"FBgn0263020",2,12231218,12251872,472,71,166,-1.8474,0.96765,0.98244,0.88193
"FBgn0037431",4,6331968,6352873,189,32,166,-1.8489,0.96776,0.92415,0.97349
"FBgn0261789",4,6335000,6355911,190,33,166,-1.8495,0.96781,0.92192,0.97838
"FBgn0030506",6,13654584,13677811,302,76,166,-1.8519,0.96798,0.92281,0.92408
"FBgn0039265",4,25037706,25059455,343,52,166,-1.8526,0.96803,0.93552,0.94616
"FBgn0053497",6,20171590,20196487,120,41,166,-1.8555,0.96824,0.90468,0.98114
"FBgn0032913",1,21079375,21100999,165,30,166,-1.8557,0.96825,0.93383,0.96769
"FBgn0033372",2,9074598,9097808,452,59,166,-1.8566,0.96832,0.91772,0.96874
"FBgn0031908",1,7395227,7418600,718,64,166,-1.8576,0.96839,0.90486,0.97721
"FBgn0031668",1,4999931,5020834,299,65,166,-1.8614,0.96866,0.92909,0.95322
"FBgn0265968",1,4999931,5020834,299,65,166,-1.8614,0.96866,0.92909,0.95322
"FBgn0262598",1,8306889,8329908,695,67,166,-1.8619,0.96869,0.94592,0.94488
"FBgn0030733",6,16276288,16296988,363,65,166,-1.8629,0.96876,0.9602,0.91551
"FBgn0037433",4,6334029,6355087,190,33,166,-1.8632,0.96878,0.92602,0.9778
"FBgn0025724",1,13368902,13392382,182,38,166,-1.8632,0.96879,0.98457,0.91102
"FBgn0034354",2,18493608,18515025,540,68,166,-1.8634,0.9688,0.95098,0.91644
