gene1	gene2	r
Zm00001eb001580	Zm00001eb000490	1.31374e-02
Zm00001eb001580	Zm00001eb000500	1.31374e-02
Zm00001eb001580	Zm00001eb000510	2.17269e-02
Zm00001eb001580	Zm00001eb000520	2.17269e-02
Zm00001eb001580	Zm00001eb000530	2.17269e-02
Zm00001eb001580	Zm00001eb000540	9.21642e-03
Zm00001eb001580	Zm00001eb000550	8.90023e-03
Zm00001eb001580	Zm00001eb000560	8.90023e-03
Zm00001eb001580	Zm00001eb000570	8.90023e-03
Zm00001eb001580	Zm00001eb000580	2.80654e-02
Zm00001eb001580	Zm00001eb000590	9.60423e-03
Zm00001eb001580	Zm00001eb000600	2.41129e-02
Zm00001eb001580	Zm00001eb000620	2.08177e-02
Zm00001eb001580	Zm00001eb000630	2.07563e-02
Zm00001eb001580	Zm00001eb000640	1.00290e-02
Zm00001eb001580	Zm00001eb000650	2.70617e-02
Zm00001eb001580	Zm00001eb000660	2.70617e-02
Zm00001eb001580	Zm00001eb000670	2.64255e-02
Zm00001eb001580	Zm00001eb000680	2.64255e-02
Zm00001eb001580	Zm00001eb000690	2.64255e-02
Zm00001eb001580	Zm00001eb000700	2.64255e-02
Zm00001eb001580	Zm00001eb000710	3.47201e-02
Zm00001eb001580	Zm00001eb000720	3.47201e-02
Zm00001eb001580	Zm00001eb000740	3.47201e-02
Zm00001eb001580	Zm00001eb000750	3.47201e-02
Zm00001eb001580	Zm00001eb000760	3.43388e-02
Zm00001eb001580	Zm00001eb000770	1.49005e-02
Zm00001eb001580	Zm00001eb000780	2.12012e-02
Zm00001eb001580	Zm00001eb000790	1.88917e-02
Zm00001eb001580	Zm00001eb000800	1.88917e-02
Zm00001eb001580	Zm00001eb000810	2.08449e-02
Zm00001eb001580	Zm00001eb000820	2.29898e-02
Zm00001eb001580	Zm00001eb000830	2.29898e-02
Zm00001eb001580	Zm00001eb000840	2.29898e-02
Zm00001eb001580	Zm00001eb000850	2.08333e-02
Zm00001eb001580	Zm00001eb000860	2.63405e-02
Zm00001eb001580	Zm00001eb000870	2.01055e-02
Zm00001eb001580	Zm00001eb000880	3.18134e-02
Zm00001eb001580	Zm00001eb000890	1.83671e-02
Zm00001eb001580	Zm00001eb000900	1.83671e-02
Zm00001eb001580	Zm00001eb000910	1.83671e-02
Zm00001eb001580	Zm00001eb000920	2.20907e-02
Zm00001eb001580	Zm00001eb000930	2.20907e-02
Zm00001eb001580	Zm00001eb000940	2.20907e-02
Zm00001eb001580	Zm00001eb000960	2.11135e-02
Zm00001eb001580	Zm00001eb000970	2.11135e-02
Zm00001eb001580	Zm00001eb000980	2.11135e-02
Zm00001eb001580	Zm00001eb000990	2.11135e-02
Zm00001eb001580	Zm00001eb001000	2.11135e-02
Zm00001eb001580	Zm00001eb001010	2.46804e-02
Zm00001eb001580	Zm00001eb001020	2.46804e-02
Zm00001eb001580	Zm00001eb001030	2.46804e-02
Zm00001eb001580	Zm00001eb001040	2.61373e-02
Zm00001eb001580	Zm00001eb001050	2.61373e-02
Zm00001eb001580	Zm00001eb001060	2.61373e-02
Zm00001eb001580	Zm00001eb001070	3.09144e-02
Zm00001eb001580	Zm00001eb001090	1.99765e-02
Zm00001eb001580	Zm00001eb001100	1.39413e-02
Zm00001eb001580	Zm00001eb001110	1.39413e-02
Zm00001eb001580	Zm00001eb001120	1.72855e-02
Zm00001eb001580	Zm00001eb001130	3.00433e-02
Zm00001eb001580	Zm00001eb001140	3.03655e-02
Zm00001eb001580	Zm00001eb001150	3.41301e-02
Zm00001eb001580	Zm00001eb001160	3.40450e-02
Zm00001eb001580	Zm00001eb001170	2.56361e-02
Zm00001eb001580	Zm00001eb001180	2.56361e-02
Zm00001eb001580	Zm00001eb001190	2.56361e-02
Zm00001eb001580	Zm00001eb001200	3.55442e-02
Zm00001eb001580	Zm00001eb001210	3.55442e-02
Zm00001eb001580	Zm00001eb001220	3.55442e-02
Zm00001eb001580	Zm00001eb001230	3.55442e-02
Zm00001eb001580	Zm00001eb001240	9.82330e-03
Zm00001eb001580	Zm00001eb001250	9.82330e-03
Zm00001eb001580	Zm00001eb001260	3.06073e-02
Zm00001eb001580	Zm00001eb001270	3.06073e-02
Zm00001eb001580	Zm00001eb001280	3.06073e-02
Zm00001eb001580	Zm00001eb001290	3.06073e-02
Zm00001eb001580	Zm00001eb001300	2.98510e-02
Zm00001eb001580	Zm00001eb001310	3.12257e-02
Zm00001eb001580	Zm00001eb001320	3.12257e-02
Zm00001eb001580	Zm00001eb001330	3.28796e-02
Zm00001eb001580	Zm00001eb001340	3.09260e-02
Zm00001eb001580	Zm00001eb001350	3.40648e-02
Zm00001eb001580	Zm00001eb001360	4.09086e-02
Zm00001eb001580	Zm00001eb001370	4.10432e-02
Zm00001eb001580	Zm00001eb001400	3.38886e-02
Zm00001eb001580	Zm00001eb001420	7.69385e-03
Zm00001eb001580	Zm00001eb001430	1.41762e-02
Zm00001eb001580	Zm00001eb001440	1.60669e-02
Zm00001eb001580	Zm00001eb001460	1.71760e-02
Zm00001eb001580	Zm00001eb001470	2.67208e-02
Zm00001eb001580	Zm00001eb001480	2.67208e-02
Zm00001eb001580	Zm00001eb001490	2.64284e-02
Zm00001eb001580	Zm00001eb001500	2.64284e-02
Zm00001eb001580	Zm00001eb001510	2.25060e-02
Zm00001eb001580	Zm00001eb001520	2.90425e-02
Zm00001eb001580	Zm00001eb001530	2.90425e-02
Zm00001eb001580	Zm00001eb001550	3.86103e-02
Zm00001eb001580	Zm00001eb001560	4.47695e-01
Zm00001eb001580	Zm00001eb001570	4.64778e-01

Zm00001eb001590	Zm00001eb000010	7.03170e-03
Zm00001eb001590	Zm00001eb000020	7.03170e-03
Zm00001eb001590	Zm00001eb000060	1.29962e-02
Zm00001eb001590	Zm00001eb000070	1.29962e-02
Zm00001eb001590	Zm00001eb000080	1.29962e-02
Zm00001eb001590	Zm00001eb000100	1.29962e-02
Zm00001eb001590	Zm00001eb000110	5.96489e-03
Zm00001eb001590	Zm00001eb000120	1.22448e-02
Zm00001eb001590	Zm00001eb000140	1.22448e-02
Zm00001eb001590	Zm00001eb000150	1.22448e-02
Zm00001eb001590	Zm00001eb000170	2.30108e-02
Zm00001eb001590	Zm00001eb000180	2.30108e-02
Zm00001eb001590	Zm00001eb000200	2.30456e-02
Zm00001eb001590	Zm00001eb000190	2.30456e-02
Zm00001eb001590	Zm00001eb000210	9.86948e-03
Zm00001eb001590	Zm00001eb000220	9.86948e-03
Zm00001eb001590	Zm00001eb000230	9.86948e-03
Zm00001eb001590	Zm00001eb000240	9.86948e-03
Zm00001eb001590	Zm00001eb000250	8.41904e-03
Zm00001eb001590	Zm00001eb000270	5.00186e-03
Zm00001eb001590	Zm00001eb000290	1.01935e-02
Zm00001eb001590	Zm00001eb000300	1.17683e-02
Zm00001eb001590	Zm00001eb000310	1.13681e-02
Zm00001eb001590	Zm00001eb000320	1.13681e-02
Zm00001eb001590	Zm00001eb000330	1.13681e-02
Zm00001eb001590	Zm00001eb000340	1.49667e-02
Zm00001eb001590	Zm00001eb000370	1.19682e-02
Zm00001eb001590	Zm00001eb000380	1.09574e-02
Zm00001eb001590	Zm00001eb000390	9.72975e-03
Zm00001eb001590	Zm00001eb000400	1.02496e-02
Zm00001eb001590	Zm00001eb000410	1.02496e-02
Zm00001eb001590	Zm00001eb000420	1.02496e-02
Zm00001eb001590	Zm00001eb000430	5.93138e-03
Zm00001eb001590	Zm00001eb000440	5.93138e-03
Zm00001eb001590	Zm00001eb000450	5.93138e-03
Zm00001eb001590	Zm00001eb000460	9.56107e-03
Zm00001eb001590	Zm00001eb000470	9.56107e-03
Zm00001eb001590	Zm00001eb000480	9.56107e-03
Zm00001eb001590	Zm00001eb000490	6.87344e-03
Zm00001eb001590	Zm00001eb000500	6.87344e-03
Zm00001eb001590	Zm00001eb000510	1.17225e-02
Zm00001eb001590	Zm00001eb000520	1.17225e-02
Zm00001eb001590	Zm00001eb000530	1.17225e-02
Zm00001eb001590	Zm00001eb000540	5.40552e-03
Zm00001eb001590	Zm00001eb000550	7.70776e-03
Zm00001eb001590	Zm00001eb000560	7.70776e-03
Zm00001eb001590	Zm00001eb000570	7.70776e-03
Zm00001eb001590	Zm00001eb000580	1.58750e-02
Zm00001eb001590	Zm00001eb000590	5.43452e-03
Zm00001eb001590	Zm00001eb000600	1.66078e-02
Zm00001eb001590	Zm00001eb000620	1.62884e-02
Zm00001eb001590	Zm00001eb000630	1.62647e-02
Zm00001eb001590	Zm00001eb000640	3.95541e-03
Zm00001eb001590	Zm00001eb000650	1.49549e-02
Zm00001eb001590	Zm00001eb000660	1.49549e-02
Zm00001eb001590	Zm00001eb000670	1.59023e-02
Zm00001eb001590	Zm00001eb000680	1.59023e-02
Zm00001eb001590	Zm00001eb000690	1.59023e-02
Zm00001eb001590	Zm00001eb000700	1.59023e-02
Zm00001eb001590	Zm00001eb000710	2.28827e-02
Zm00001eb001590	Zm00001eb000720	2.28827e-02
Zm00001eb001590	Zm00001eb000740	2.28827e-02
Zm00001eb001590	Zm00001eb000750	2.28827e-02
Zm00001eb001590	Zm00001eb000760	2.21724e-02
Zm00001eb001590	Zm00001eb000770	9.35725e-03
Zm00001eb001590	Zm00001eb000780	1.15900e-02
Zm00001eb001590	Zm00001eb000790	9.58760e-03
Zm00001eb001590	Zm00001eb000800	9.58760e-03
Zm00001eb001590	Zm00001eb000810	1.05821e-02
Zm00001eb001590	Zm00001eb000820	1.32315e-02
Zm00001eb001590	Zm00001eb000830	1.32315e-02
Zm00001eb001590	Zm00001eb000840	1.32315e-02
Zm00001eb001590	Zm00001eb000850	1.44100e-02
Zm00001eb001590	Zm00001eb000860	1.75606e-02
Zm00001eb001590	Zm00001eb000870	1.44074e-02
Zm00001eb001590	Zm00001eb000880	1.95897e-02
Zm00001eb001590	Zm00001eb000890	1.21572e-02
Zm00001eb001590	Zm00001eb000900	1.21572e-02
Zm00001eb001590	Zm00001eb000910	1.21572e-02
Zm00001eb001590	Zm00001eb000920	1.65332e-02
Zm00001eb001590	Zm00001eb000930	1.65332e-02
Zm00001eb001590	Zm00001eb000940	1.65332e-02
Zm00001eb001590	Zm00001eb000960	1.34427e-02
Zm00001eb001590	Zm00001eb000970	1.34427e-02
Zm00001eb001590	Zm00001eb000980	1.34427e-02
Zm00001eb001590	Zm00001eb000990	1.34427e-02
Zm00001eb001590	Zm00001eb001000	1.34427e-02
Zm00001eb001590	Zm00001eb001010	1.55890e-02
Zm00001eb001590	Zm00001eb001020	1.55890e-02
Zm00001eb001590	Zm00001eb001030	1.55890e-02
Zm00001eb001590	Zm00001eb001040	1.66811e-02
Zm00001eb001590	Zm00001eb001050	1.66811e-02
Zm00001eb001590	Zm00001eb001060	1.66811e-02
Zm00001eb001590	Zm00001eb001070	2.05005e-02
Zm00001eb001590	Zm00001eb001090	1.35117e-02
Zm00001eb001590	Zm00001eb001100	7.18441e-03
Zm00001eb001590	Zm00001eb001110	7.18441e-03
Zm00001eb001590	Zm00001eb001120	9.16508e-03
Zm00001eb001590	Zm00001eb001130	1.78656e-02
Zm00001eb001590	Zm00001eb001140	1.92795e-02
Zm00001eb001590	Zm00001eb001150	2.24329e-02
Zm00001eb001590	Zm00001eb001160	2.23656e-02
Zm00001eb001590	Zm00001eb001170	1.58656e-02
Zm00001eb001590	Zm00001eb001180	1.58656e-02
Zm00001eb001590	Zm00001eb001190	1.58656e-02
Zm00001eb001590	Zm00001eb001200	2.21034e-02
Zm00001eb001590	Zm00001eb001210	2.21034e-02
Zm00001eb001590	Zm00001eb001220	2.21034e-02
Zm00001eb001590	Zm00001eb001230	2.21034e-02
Zm00001eb001590	Zm00001eb001240	4.75474e-03
Zm00001eb001590	Zm00001eb001250	4.75474e-03
Zm00001eb001590	Zm00001eb001260	1.97880e-02
Zm00001eb001590	Zm00001eb001270	1.97880e-02
Zm00001eb001590	Zm00001eb001280	1.97880e-02
Zm00001eb001590	Zm00001eb001290	1.97880e-02
Zm00001eb001590	Zm00001eb001300	2.00289e-02
Zm00001eb001590	Zm00001eb001310	2.12226e-02
Zm00001eb001590	Zm00001eb001320	2.12226e-02
Zm00001eb001590	Zm00001eb001330	2.17809e-02
Zm00001eb001590	Zm00001eb001340	1.98934e-02
Zm00001eb001590	Zm00001eb001350	2.29482e-02
Zm00001eb001590	Zm00001eb001360	2.60021e-02
Zm00001eb001590	Zm00001eb001370	2.60426e-02
Zm00001eb001590	Zm00001eb001400	2.19342e-02
Zm00001eb001590	Zm00001eb001420	4.44901e-03
Zm00001eb001590	Zm00001eb001430	1.12290e-02
Zm00001eb001590	Zm00001eb001440	9.22267e-03
Zm00001eb001590	Zm00001eb001460	9.47076e-03
Zm00001eb001590	Zm00001eb001470	1.45760e-02
Zm00001eb001590	Zm00001eb001480	1.45760e-02
Zm00001eb001590	Zm00001eb001490	1.44374e-02
Zm00001eb001590	Zm00001eb001500	1.44374e-02
Zm00001eb001590	Zm00001eb001510	1.48143e-02
Zm00001eb001590	Zm00001eb001520	2.08059e-02
Zm00001eb001590	Zm00001eb001530	2.08059e-02
Zm00001eb001590	Zm00001eb001550	2.47118e-02
Zm00001eb001590	Zm00001eb001560	7.95859e-02
Zm00001eb001590	Zm00001eb001570	8.36857e-02
Zm00001eb001590	Zm00001eb001580	8.78062e-02

Zm00001eb001600	Zm00001eb000010	7.03170e-03
Zm00001eb001600	Zm00001eb000020	7.03170e-03
Zm00001eb001600	Zm00001eb000060	1.29962e-02
Zm00001eb001600	Zm00001eb000070	1.29962e-02
Zm00001eb001600	Zm00001eb000080	1.29962e-02
Zm00001eb001600	Zm00001eb000100	1.29962e-02
Zm00001eb001600	Zm00001eb000110	5.96489e-03
Zm00001eb001600	Zm00001eb000120	1.22448e-02
Zm00001eb001600	Zm00001eb000140	1.22448e-02
Zm00001eb001600	Zm00001eb000150	1.22448e-02
Zm00001eb001600	Zm00001eb000170	2.30108e-02
Zm00001eb001600	Zm00001eb000180	2.30108e-02
Zm00001eb001600	Zm00001eb000200	2.30456e-02
Zm00001eb001600	Zm00001eb000190	2.30456e-02
Zm00001eb001600	Zm00001eb000210	9.86948e-03
Zm00001eb001600	Zm00001eb000220	9.86948e-03
Zm00001eb001600	Zm00001eb000230	9.86948e-03
Zm00001eb001600	Zm00001eb000240	9.86948e-03
Zm00001eb001600	Zm00001eb000250	8.41904e-03
Zm00001eb001600	Zm00001eb000270	5.00186e-03
Zm00001eb001600	Zm00001eb000290	1.01935e-02
Zm00001eb001600	Zm00001eb000300	1.17683e-02
Zm00001eb001600	Zm00001eb000310	1.13681e-02
Zm00001eb001600	Zm00001eb000320	1.13681e-02
Zm00001eb001600	Zm00001eb000330	1.13681e-02
Zm00001eb001600	Zm00001eb000340	1.49667e-02
Zm00001eb001600	Zm00001eb000370	1.19682e-02
Zm00001eb001600	Zm00001eb000380	1.09574e-02
Zm00001eb001600	Zm00001eb000390	9.72975e-03
Zm00001eb001600	Zm00001eb000400	1.02496e-02
Zm00001eb001600	Zm00001eb000410	1.02496e-02
Zm00001eb001600	Zm00001eb000420	1.02496e-02
Zm00001eb001600	Zm00001eb000430	5.93138e-03
Zm00001eb001600	Zm00001eb000440	5.93138e-03
Zm00001eb001600	Zm00001eb000450	5.93138e-03
Zm00001eb001600	Zm00001eb000460	9.56107e-03
Zm00001eb001600	Zm00001eb000470	9.56107e-03
Zm00001eb001600	Zm00001eb000480	9.56107e-03
Zm00001eb001600	Zm00001eb000490	6.87344e-03
Zm00001eb001600	Zm00001eb000500	6.87344e-03
Zm00001eb001600	Zm00001eb000510	1.17225e-02
Zm00001eb001600	Zm00001eb000520	1.17225e-02
Zm00001eb001600	Zm00001eb000530	1.17225e-02
Zm00001eb001600	Zm00001eb000540	5.40552e-03
Zm00001eb001600	Zm00001eb000550	7.70776e-03
Zm00001eb001600	Zm00001eb000560	7.70776e-03
Zm00001eb001600	Zm00001eb000570	7.70776e-03
Zm00001eb001600	Zm00001eb000580	1.58750e-02
Zm00001eb001600	Zm00001eb000590	5.43452e-03
Zm00001eb001600	Zm00001eb000600	1.66078e-02
Zm00001eb001600	Zm00001eb000620	1.62884e-02
Zm00001eb001600	Zm00001eb000630	1.62647e-02
Zm00001eb001600	Zm00001eb000640	3.95541e-03
Zm00001eb001600	Zm00001eb000650	1.49549e-02
Zm00001eb001600	Zm00001eb000660	1.49549e-02
Zm00001eb001600	Zm00001eb000670	1.59023e-02
Zm00001eb001600	Zm00001eb000680	1.59023e-02
Zm00001eb001600	Zm00001eb000690	1.59023e-02
Zm00001eb001600	Zm00001eb000700	1.59023e-02
Zm00001eb001600	Zm00001eb000710	2.28827e-02
Zm00001eb001600	Zm00001eb000720	2.28827e-02
Zm00001eb001600	Zm00001eb000740	2.28827e-02
Zm00001eb001600	Zm00001eb000750	2.28827e-02
Zm00001eb001600	Zm00001eb000760	2.21724e-02
Zm00001eb001600	Zm00001eb000770	9.35725e-03
Zm00001eb001600	Zm00001eb000780	1.15900e-02
Zm00001eb001600	Zm00001eb000790	9.58760e-03
Zm00001eb001600	Zm00001eb000800	9.58760e-03
Zm00001eb001600	Zm00001eb000810	1.05821e-02
Zm00001eb001600	Zm00001eb000820	1.32315e-02
Zm00001eb001600	Zm00001eb000830	1.32315e-02
Zm00001eb001600	Zm00001eb000840	1.32315e-02
Zm00001eb001600	Zm00001eb000850	1.44100e-02
Zm00001eb001600	Zm00001eb000860	1.75606e-02
Zm00001eb001600	Zm00001eb000870	1.44074e-02
Zm00001eb001600	Zm00001eb000880	1.95897e-02
Zm00001eb001600	Zm00001eb000890	1.21572e-02
Zm00001eb001600	Zm00001eb000900	1.21572e-02
Zm00001eb001600	Zm00001eb000910	1.21572e-02
Zm00001eb001600	Zm00001eb000920	1.65332e-02
Zm00001eb001600	Zm00001eb000930	1.65332e-02
Zm00001eb001600	Zm00001eb000940	1.65332e-02
Zm00001eb001600	Zm00001eb000960	1.34427e-02
Zm00001eb001600	Zm00001eb000970	1.34427e-02
Zm00001eb001600	Zm00001eb000980	1.34427e-02
Zm00001eb001600	Zm00001eb000990	1.34427e-02
Zm00001eb001600	Zm00001eb001000	1.34427e-02
Zm00001eb001600	Zm00001eb001010	1.55890e-02
Zm00001eb001600	Zm00001eb001020	1.55890e-02
Zm00001eb001600	Zm00001eb001030	1.55890e-02
Zm00001eb001600	Zm00001eb001040	1.66811e-02
Zm00001eb001600	Zm00001eb001050	1.66811e-02
Zm00001eb001600	Zm00001eb001060	1.66811e-02
Zm00001eb001600	Zm00001eb001070	2.05005e-02
Zm00001eb001600	Zm00001eb001090	1.35117e-02
Zm00001eb001600	Zm00001eb001100	7.18441e-03
Zm00001eb001600	Zm00001eb001110	7.18441e-03
Zm00001eb001600	Zm00001eb001120	9.16508e-03
Zm00001eb001600	Zm00001eb001130	1.78656e-02
Zm00001eb001600	Zm00001eb001140	1.92795e-02
Zm00001eb001600	Zm00001eb001150	2.24329e-02
Zm00001eb001600	Zm00001eb001160	2.23656e-02
Zm00001eb001600	Zm00001eb001170	1.58656e-02
Zm00001eb001600	Zm00001eb001180	1.58656e-02
Zm00001eb001600	Zm00001eb001190	1.58656e-02
Zm00001eb001600	Zm00001eb001200	2.21034e-02
Zm00001eb001600	Zm00001eb001210	2.21034e-02
Zm00001eb001600	Zm00001eb001220	2.21034e-02
Zm00001eb001600	Zm00001eb001230	2.21034e-02
Zm00001eb001600	Zm00001eb001240	4.75474e-03
Zm00001eb001600	Zm00001eb001250	4.75474e-03
Zm00001eb001600	Zm00001eb001260	1.97880e-02
Zm00001eb001600	Zm00001eb001270	1.97880e-02
Zm00001eb001600	Zm00001eb001280	1.97880e-02
Zm00001eb001600	Zm00001eb001290	1.97880e-02
Zm00001eb001600	Zm00001eb001300	2.00289e-02
Zm00001eb001600	Zm00001eb001310	2.12226e-02
Zm00001eb001600	Zm00001eb001320	2.12226e-02
Zm00001eb001600	Zm00001eb001330	2.17809e-02
Zm00001eb001600	Zm00001eb001340	1.98934e-02
Zm00001eb001600	Zm00001eb001350	2.29482e-02
Zm00001eb001600	Zm00001eb001360	2.60021e-02
Zm00001eb001600	Zm00001eb001370	2.60426e-02
Zm00001eb001600	Zm00001eb001400	2.19342e-02
Zm00001eb001600	Zm00001eb001420	4.44901e-03
Zm00001eb001600	Zm00001eb001430	1.12290e-02
Zm00001eb001600	Zm00001eb001440	9.22267e-03
Zm00001eb001600	Zm00001eb001460	9.47076e-03
Zm00001eb001600	Zm00001eb001470	1.45760e-02
Zm00001eb001600	Zm00001eb001480	1.45760e-02
Zm00001eb001600	Zm00001eb001490	1.44374e-02
Zm00001eb001600	Zm00001eb001500	1.44374e-02
Zm00001eb001600	Zm00001eb001510	1.48143e-02
Zm00001eb001600	Zm00001eb001520	2.08059e-02
Zm00001eb001600	Zm00001eb001530	2.08059e-02
Zm00001eb001600	Zm00001eb001550	2.47118e-02
Zm00001eb001600	Zm00001eb001560	7.95859e-02
Zm00001eb001600	Zm00001eb001570	8.36857e-02
Zm00001eb001600	Zm00001eb001580	8.78062e-02
Zm00001eb001600	Zm00001eb001590	9.99997e-01

Zm00001eb001610	Zm00001eb000010	1.09492e-02
Zm00001eb001610	Zm00001eb000020	1.09492e-02
Zm00001eb001610	Zm00001eb000060	9.23696e-03
Zm00001eb001610	Zm00001eb000070	9.23696e-03
Zm00001eb001610	Zm00001eb000080	9.23696e-03
Zm00001eb001610	Zm00001eb000100	9.23696e-03
Zm00001eb001610	Zm00001eb000110	7.24402e-03
Zm00001eb001610	Zm00001eb000120	1.89150e-02
Zm00001eb001610	Zm00001eb000140	1.89150e-02
Zm00001eb001610	Zm00001eb000150	1.89150e-02
Zm00001eb001610	Zm00001eb000170	2.70565e-02
Zm00001eb001610	Zm00001eb000180	2.70565e-02
Zm00001eb001610	Zm00001eb000200	2.55602e-02
Zm00001eb001610	Zm00001eb000190	2.55602e-02
Zm00001eb001610	Zm00001eb000210	1.71564e-02
Zm00001eb001610	Zm00001eb000220	1.71564e-02
Zm00001eb001610	Zm00001eb000230	1.71564e-02
Zm00001eb001610	Zm00001eb000240	1.71564e-02
Zm00001eb001610	Zm00001eb000250	1.51870e-02
Zm00001eb001610	Zm00001eb000270	9.31561e-03
Zm00001eb001610	Zm00001eb000290	9.18647e-03
Zm00001eb001610	Zm00001eb000300	1.30606e-02
Zm00001eb001610	Zm00001eb000310	1.35287e-02
Zm00001eb001610	Zm00001eb000320	1.35287e-02
Zm00001eb001610	Zm00001eb000330	1.35287e-02
Zm00001eb001610	Zm00001eb000340	1.37290e-02
Zm00001eb001610	Zm00001eb000370	1.62199e-02
Zm00001eb001610	Zm00001eb000380	1.56096e-02
Zm00001eb001610	Zm00001eb000390	1.36115e-02
Zm00001eb001610	Zm00001eb000400	1.49760e-02
Zm00001eb001610	Zm00001eb000410	1.49760e-02
Zm00001eb001610	Zm00001eb000420	1.49760e-02
Zm00001eb001610	Zm00001eb000430	1.16800e-02
Zm00001eb001610	Zm00001eb000440	1.16800e-02
Zm00001eb001610	Zm00001eb000450	1.16800e-02
Zm00001eb001610	Zm00001eb000460	1.43512e-02
Zm00001eb001610	Zm00001eb000470	1.43512e-02
Zm00001eb001610	Zm00001eb000480	1.43512e-02
Zm00001eb001610	Zm00001eb000490	1.33439e-02
Zm00001eb001610	Zm00001eb000500	1.33439e-02
Zm00001eb001610	Zm00001eb000510	1.94384e-02
Zm00001eb001610	Zm00001eb000520	1.94384e-02
Zm00001eb001610	Zm00001eb000530	1.94384e-02
Zm00001eb001610	Zm00001eb000540	1.00933e-02
Zm00001eb001610	Zm00001eb000550	8.72047e-03
Zm00001eb001610	Zm00001eb000560	8.72047e-03
Zm00001eb001610	Zm00001eb000570	8.72047e-03
Zm00001eb001610	Zm00001eb000580	1.96800e-02
Zm00001eb001610	Zm00001eb000590	1.05920e-02
Zm00001eb001610	Zm00001eb000600	2.15777e-02
Zm00001eb001610	Zm00001eb000620	1.64188e-02
Zm00001eb001610	Zm00001eb000630	1.62461e-02
Zm00001eb001610	Zm00001eb000640	1.15968e-02
Zm00001eb001610	Zm00001eb000650	2.08281e-02
Zm00001eb001610	Zm00001eb000660	2.08281e-02
Zm00001eb001610	Zm00001eb000670	2.36440e-02
Zm00001eb001610	Zm00001eb000680	2.36440e-02
Zm00001eb001610	Zm00001eb000690	2.36440e-02
Zm00001eb001610	Zm00001eb000700	2.36440e-02
Zm00001eb001610	Zm00001eb000710	2.69920e-02
Zm00001eb001610	Zm00001eb000720	2.69920e-02
Zm00001eb001610	Zm00001eb000740	2.69920e-02
Zm00001eb001610	Zm00001eb000750	2.69920e-02
Zm00001eb001610	Zm00001eb000760	2.67086e-02
Zm00001eb001610	Zm00001eb000770	1.67100e-02
Zm00001eb001610	Zm00001eb000780	2.12575e-02
Zm00001eb001610	Zm00001eb000790	1.92147e-02
Zm00001eb001610	Zm00001eb000800	1.92147e-02
Zm00001eb001610	Zm00001eb000810	1.89753e-02
Zm00001eb001610	Zm00001eb000820	2.29777e-02
Zm00001eb001610	Zm00001eb000830	2.29777e-02
Zm00001eb001610	Zm00001eb000840	2.29777e-02
Zm00001eb001610	Zm00001eb000850	1.78505e-02
Zm00001eb001610	Zm00001eb000860	2.19922e-02
Zm00001eb001610	Zm00001eb000870	1.71897e-02
Zm00001eb001610	Zm00001eb000880	2.57728e-02
Zm00001eb001610	Zm00001eb000890	1.73671e-02
Zm00001eb001610	Zm00001eb000900	1.73671e-02
Zm00001eb001610	Zm00001eb000910	1.73671e-02
Zm00001eb001610	Zm00001eb000920	2.07483e-02
Zm00001eb001610	Zm00001eb000930	2.07483e-02
Zm00001eb001610	Zm00001eb000940	2.07483e-02
Zm00001eb001610	Zm00001eb000960	2.00396e-02
Zm00001eb001610	Zm00001eb000970	2.00396e-02
Zm00001eb001610	Zm00001eb000980	2.00396e-02
Zm00001eb001610	Zm00001eb000990	2.00396e-02
Zm00001eb001610	Zm00001eb001000	2.00396e-02
Zm00001eb001610	Zm00001eb001010	2.29329e-02
Zm00001eb001610	Zm00001eb001020	2.29329e-02
Zm00001eb001610	Zm00001eb001030	2.29329e-02
Zm00001eb001610	Zm00001eb001040	2.37120e-02
Zm00001eb001610	Zm00001eb001050	2.37120e-02
Zm00001eb001610	Zm00001eb001060	2.37120e-02
Zm00001eb001610	Zm00001eb001070	2.55711e-02
Zm00001eb001610	Zm00001eb001090	1.83283e-02
Zm00001eb001610	Zm00001eb001100	1.01446e-02
Zm00001eb001610	Zm00001eb001110	1.01446e-02
Zm00001eb001610	Zm00001eb001120	1.74352e-02
Zm00001eb001610	Zm00001eb001130	2.53499e-02
Zm00001eb001610	Zm00001eb001140	2.65995e-02
Zm00001eb001610	Zm00001eb001150	3.42119e-02
Zm00001eb001610	Zm00001eb001160	3.38884e-02
Zm00001eb001610	Zm00001eb001170	2.39420e-02
Zm00001eb001610	Zm00001eb001180	2.39420e-02
Zm00001eb001610	Zm00001eb001190	2.39420e-02
Zm00001eb001610	Zm00001eb001200	2.87748e-02
Zm00001eb001610	Zm00001eb001210	2.87748e-02
Zm00001eb001610	Zm00001eb001220	2.87748e-02
Zm00001eb001610	Zm00001eb001230	2.87748e-02
Zm00001eb001610	Zm00001eb001240	1.03289e-02
Zm00001eb001610	Zm00001eb001250	1.03289e-02
Zm00001eb001610	Zm00001eb001260	2.17600e-02
Zm00001eb001610	Zm00001eb001270	2.17600e-02
Zm00001eb001610	Zm00001eb001280	2.17600e-02
Zm00001eb001610	Zm00001eb001290	2.17600e-02
Zm00001eb001610	Zm00001eb001300	2.03642e-02
Zm00001eb001610	Zm00001eb001310	2.00410e-02
Zm00001eb001610	Zm00001eb001320	2.00410e-02
Zm00001eb001610	Zm00001eb001330	1.89690e-02
Zm00001eb001610	Zm00001eb001340	2.96525e-02
