"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"SORBI_3002G279700",0.77896,-0.93409,0,NA,NA,NA,0.77896,28533,28533,FALSE,FALSE,FALSE,0,0.151419509678202
"SORBI_3002G153600",0.77899,-0.8367,0,NA,NA,NA,0.77899,28534,28534,FALSE,FALSE,FALSE,0,0.151389068654006
"SORBI_3001G074100",0.77901,-0.10674,0,NA,NA,NA,0.77901,28535,28535,FALSE,FALSE,FALSE,0,0.151358628696625
"SORBI_3005G037700",0.77909,-1.0687,0,NA,NA,NA,0.77909,28536,28536,FALSE,FALSE,FALSE,0,0.151328189805983
"SORBI_3008G110500",0.7791,-0.76621,0,NA,NA,NA,0.7791,28537,28537,FALSE,FALSE,FALSE,0,0.151297751982007
"SORBI_3009G046500",0.77921,-1.3664,0,NA,NA,NA,0.77921,28538,28538,FALSE,FALSE,FALSE,0,0.151267315224621
"SORBI_3001G003500",0.77926,-0.75786,0,NA,NA,NA,0.77926,28540,28540,FALSE,FALSE,FALSE,0,0.151206444909322
"SORBI_3003G385700",0.77926,-1.1922,0,NA,NA,NA,0.77926,28540,28540,FALSE,FALSE,FALSE,0,0.151206444909322
"SORBI_3004G159866",0.77926,-0.61192,0,NA,NA,NA,0.77926,28540,28540,FALSE,FALSE,FALSE,0,0.151206444909322
"SORBI_3002G084900",0.77927,-0.62384,0,NA,NA,NA,0.77927,28542,28542,FALSE,FALSE,FALSE,0,0.151145578859488
"SORBI_3001G305300",0.77931,-0.72676,0,NA,NA,NA,0.77931,28543,28543,FALSE,FALSE,FALSE,0,0.151115147433933
"SORBI_3002G079200",0.77935,-0.9446,0,NA,NA,NA,0.77935,28544,28544,FALSE,FALSE,FALSE,0,0.151084717074521
"SORBI_3001G542100",0.7794,-0.53531,0,NA,NA,NA,0.7794,28545,28545,FALSE,FALSE,FALSE,0,0.151054287781175
"SORBI_3001G226500",0.77944,-1.0001,0,NA,NA,NA,0.77944,28546,28546,FALSE,FALSE,FALSE,0,0.151023859553823
"SORBI_3002G374300",0.77949,-0.53585,0,NA,NA,NA,0.77949,28548.5,28548.5,FALSE,FALSE,FALSE,0,0.150947793648669
"SORBI_3006G013500",0.77949,-0.43425,0,NA,NA,NA,0.77949,28548.5,28548.5,FALSE,FALSE,FALSE,0,0.150947793648669
"SORBI_3001G242800",0.7795,-0.39136,0,NA,NA,NA,0.7795,28550,28550,FALSE,FALSE,FALSE,0,0.150902157302845
"SORBI_3004G239901",0.77954,0.08631,0,NA,NA,NA,0.77954,28551.5,28551.5,FALSE,FALSE,FALSE,0,0.150856523354665
"SORBI_3010G174800",0.77954,-0.92828,0,NA,NA,NA,0.77954,28551.5,28551.5,FALSE,FALSE,FALSE,0,0.150856523354665
"SORBI_3003G231700",0.77957,-1.041,0,NA,NA,NA,0.77957,28553,28553,FALSE,FALSE,FALSE,0,0.150810891803876
"SORBI_3001G474700",0.77965,-0.58592,0,NA,NA,NA,0.77965,28555.5,28555.5,FALSE,FALSE,FALSE,0,0.15073484454608
"SORBI_3002G020100",0.77967,-0.092842,0,NA,NA,NA,0.77967,28557.5,28557.5,FALSE,FALSE,FALSE,0,0.15067401153334
"SORBI_3002G061900",0.77967,-0.74951,0,NA,NA,NA,0.77967,28557.5,28557.5,FALSE,FALSE,FALSE,0,0.15067401153334
"SORBI_3004G332500",0.77971,-0.60738,0,NA,NA,NA,0.77971,28559,28559,FALSE,FALSE,FALSE,0,0.150628389569599
"SORBI_3003G158100",0.77976,-0.80435,0,NA,NA,NA,0.77976,28561,28561,FALSE,FALSE,FALSE,0,0.150567564011884
"SORBI_3004G207350",0.77979,-0.63586,0,NA,NA,NA,0.77979,28563,28563,FALSE,FALSE,FALSE,0,0.150506742713365
"SORBI_3004G174900",0.77988,-0.59551,0,NA,NA,NA,0.77988,28564.5,28564.5,FALSE,FALSE,FALSE,0,0.150461129534212
"SORBI_3004G349175",0.77988,-1.0015,0,NA,NA,NA,0.77988,28564.5,28564.5,FALSE,FALSE,FALSE,0,0.150461129534212
"SORBI_3010G270200",0.77989,-1.3918,0,NA,NA,NA,0.77989,28566,28566,FALSE,FALSE,FALSE,0,0.15041551875027
"SORBI_3003G137832",0.77994,-1.2041,0,NA,NA,NA,0.77994,28567,28567,FALSE,FALSE,FALSE,0,0.150385112891523
"SORBI_3001G490100",0.78002,-0.73779,0,NA,NA,NA,0.78002,28568.5,28568.5,FALSE,FALSE,FALSE,0,0.150339506099038
"SORBI_3002G215100",0.78002,-0.38182,0,NA,NA,NA,0.78002,28568.5,28568.5,FALSE,FALSE,FALSE,0,0.150339506099038
"SORBI_3003G056200",0.78005,-1.2539,0,NA,NA,NA,0.78005,28570,28570,FALSE,FALSE,FALSE,0,0.150293901701093
"SORBI_3003G279100",0.78017,-0.71288,0,NA,NA,NA,0.78017,28571,28571,FALSE,FALSE,FALSE,0,0.150263500099304
"SORBI_3001G489550",0.7802,-1.2174,0,NA,NA,NA,0.7802,28572.5,28572.5,FALSE,FALSE,FALSE,0,0.150217899691699
"SORBI_3004G037000",0.7802,-0.16082,0,NA,NA,NA,0.7802,28572.5,28572.5,FALSE,FALSE,FALSE,0,0.150217899691699
"SORBI_3010G033100",0.78022,-1.2537,0,NA,NA,NA,0.78022,28574,28574,FALSE,FALSE,FALSE,0,0.150172301677962
"SORBI_3003G436600",0.78028,-0.76329,0,NA,NA,NA,0.78028,28575,28575,FALSE,FALSE,FALSE,0,0.15014190433194
"SORBI_3007G106200",0.7803,-0.96137,0,NA,NA,NA,0.7803,28576,28576,FALSE,FALSE,FALSE,0,0.150111508049674
"SORBI_3003G352000",0.78033,-1.2748,0,NA,NA,NA,0.78033,28577,28577,FALSE,FALSE,FALSE,0,0.150081112831089
"SORBI_3002G374600",0.78035,-0.57903,0,NA,NA,NA,0.78035,28578,28578,FALSE,FALSE,FALSE,0,0.15005071867611
"SORBI_3003G310600",0.78037,-0.59314,0,NA,NA,NA,0.78037,28579.5,28579.5,FALSE,FALSE,FALSE,0,0.150005129437742
"SORBI_3006G060900",0.78037,-0.69932,0,NA,NA,NA,0.78037,28579.5,28579.5,FALSE,FALSE,FALSE,0,0.150005129437742
"SORBI_3002G162900",0.78039,-0.57081,0,NA,NA,NA,0.78039,28581,28581,FALSE,FALSE,FALSE,0,0.149959542592071
"SORBI_3005G116250",0.78042,-0.96295,0,NA,NA,NA,0.78042,28582,28582,FALSE,FALSE,FALSE,0,0.149929152690775
"SORBI_3007G027900",0.78044,-0.91782,0,NA,NA,NA,0.78044,28584,28584,FALSE,FALSE,FALSE,0,0.149868376077812
"SORBI_3004G250400",0.78046,-0.95369,0,NA,NA,NA,0.78046,28585,28585,FALSE,FALSE,FALSE,0,0.149837989365996
"SORBI_3003G130700",0.78054,-0.43275,0,NA,NA,NA,0.78054,28586,28586,FALSE,FALSE,FALSE,0,0.149807603717192
"SORBI_3001G465100",0.78055,-0.89023,0,NA,NA,NA,0.78055,28587,28587,FALSE,FALSE,FALSE,0,0.149777219131324
"SORBI_3001G491900",0.78058,-0.68979,0,NA,NA,NA,0.78058,28588,28588,FALSE,FALSE,FALSE,0,0.14974683560832
"SORBI_3008G119600",0.7806,-1.1347,0,NA,NA,NA,0.7806,28589,28589,FALSE,FALSE,FALSE,0,0.149716453148103
"SORBI_3004G135500",0.78061,-0.78185,0,NA,NA,NA,0.78061,28591,28591,FALSE,FALSE,FALSE,0,0.149655691415738
"SORBI_3004G204600",0.78061,-0.89528,0,NA,NA,NA,0.78061,28591,28591,FALSE,FALSE,FALSE,0,0.149655691415738
"SORBI_3009G045000",0.78061,-0.52207,0,NA,NA,NA,0.78061,28591,28591,FALSE,FALSE,FALSE,0,0.149655691415738
"SORBI_3008G173601",0.78065,-0.31521,0,NA,NA,NA,0.78065,28593,28593,FALSE,FALSE,FALSE,0,0.149594933933634
"SORBI_3007G147700",0.7807,-0.9962,0,NA,NA,NA,0.7807,28594,28594,FALSE,FALSE,FALSE,0,0.149564556786244
"SORBI_3010G200900",0.78071,-0.66073,0,NA,NA,NA,0.78071,28595,28595,FALSE,FALSE,FALSE,0,0.149534180701196
"SORBI_3001G334100",0.78074,-1.4517,0,NA,NA,NA,0.78074,28596.5,28596.5,FALSE,FALSE,FALSE,0,0.149488618565354
"SORBI_3010G159000",0.78074,-0.80691,0,NA,NA,NA,0.78074,28596.5,28596.5,FALSE,FALSE,FALSE,0,0.149488618565354
"SORBI_3004G157500",0.78076,-0.98122,0,NA,NA,NA,0.78076,28598,28598,FALSE,FALSE,FALSE,0,0.149443058819364
"SORBI_3007G054000",0.78093,-0.64121,0,NA,NA,NA,0.78093,28599,28599,FALSE,FALSE,FALSE,0,0.149412686982943
"SORBI_3001G504400",0.78094,-0.26803,0,NA,NA,NA,0.78094,28600.5,28600.5,FALSE,FALSE,FALSE,0,0.149367131219483
"SORBI_3002G060800",0.78094,-0.72509,0,NA,NA,NA,0.78094,28600.5,28600.5,FALSE,FALSE,FALSE,0,0.149367131219483
"SORBI_3005G089101",0.78097,-0.9697,0,NA,NA,NA,0.78097,28602,28602,FALSE,FALSE,FALSE,0,0.149321577845207
"SORBI_3010G088600",0.78099,-0.099595,0,NA,NA,NA,0.78099,28603,28603,FALSE,FALSE,FALSE,0,0.149291210256224
"SORBI_3002G384400",0.78104,-0.90301,0,NA,NA,NA,0.78104,28604.5,28604.5,FALSE,FALSE,FALSE,0,0.149245660863364
"SORBI_3003G382200",0.78104,-1.114,0,NA,NA,NA,0.78104,28604.5,28604.5,FALSE,FALSE,FALSE,0,0.149245660863364
"SORBI_3003G150200",0.78115,-0.71561,0,NA,NA,NA,0.78115,28606,28606,FALSE,FALSE,FALSE,0,0.149200113859021
"SORBI_3010G220600",0.78116,-0.98867,0,NA,NA,NA,0.78116,28607,28607,FALSE,FALSE,FALSE,0,0.149169750516287
"SORBI_3003G322800",0.78118,-0.57668,0,NA,NA,NA,0.78118,28608,28608,FALSE,FALSE,FALSE,0,0.149139388234931
"SORBI_3010G176550",0.78123,-0.78102,0,NA,NA,NA,0.78123,28609,28609,FALSE,FALSE,FALSE,0,0.149109027014878
"SORBI_3003G298600",0.78129,-0.75852,0,NA,NA,NA,0.78129,28611,28611,FALSE,FALSE,FALSE,0,0.149048307758383
"SORBI_3005G034600",0.78133,-1.0476,0,NA,NA,NA,0.78133,28612,28612,FALSE,FALSE,FALSE,0,0.149017949721793
"SORBI_3006G051900",0.78138,-1.0772,0,NA,NA,NA,0.78138,28613,28613,FALSE,FALSE,FALSE,0,0.148987592746209
"SORBI_3002G374200",0.78141,-0.51311,0,NA,NA,NA,0.78141,28614.5,28614.5,FALSE,FALSE,FALSE,0,0.148942059272057
"SORBI_3010G163400",0.78141,-0.35938,0,NA,NA,NA,0.78141,28614.5,28614.5,FALSE,FALSE,FALSE,0,0.148942059272057
"SORBI_3001G457966",0.78148,-1.0697,0,NA,NA,NA,0.78148,28616,28616,FALSE,FALSE,FALSE,0,0.148896528184752
"SORBI_3003G053500",0.78153,-0.38666,0,NA,NA,NA,0.78153,28617,28617,FALSE,FALSE,FALSE,0,0.148866175452451
"SORBI_3004G164300",0.78154,-0.36183,0,NA,NA,NA,0.78154,28618,28618,FALSE,FALSE,FALSE,0,0.148835823780785
"SORBI_3001G282100",0.78156,-1.3398,0,NA,NA,NA,0.78156,28619.5,28619.5,FALSE,FALSE,FALSE,0,0.148790298261816
"SORBI_3008G162000",0.78156,-1.1077,0,NA,NA,NA,0.78156,28619.5,28619.5,FALSE,FALSE,FALSE,0,0.148790298261816
"SORBI_3010G126000",0.78165,-0.5195,0,NA,NA,NA,0.78165,28621,28621,FALSE,FALSE,FALSE,0,0.148744775128859
"SORBI_3001G148700",0.78174,-0.92023,0,NA,NA,NA,0.78174,28623,28623,FALSE,FALSE,FALSE,0,0.148684081329393
"SORBI_3008G111800",0.78174,-0.72456,0,NA,NA,NA,0.78174,28623,28623,FALSE,FALSE,FALSE,0,0.148684081329393
"SORBI_3001G210600",0.78175,-0.9614,0,NA,NA,NA,0.78175,28625,28625,FALSE,FALSE,FALSE,0,0.14862339177069
"SORBI_3002G055500",0.78177,-1.391,0,NA,NA,NA,0.78177,28626.5,28626.5,FALSE,FALSE,FALSE,0,0.148577877384307
"SORBI_3006G184300",0.78177,-0.21606,0,NA,NA,NA,0.78177,28626.5,28626.5,FALSE,FALSE,FALSE,0,0.148577877384307
"SORBI_3010G174550",0.7818,-1.1153,0,NA,NA,NA,0.7818,28628,28628,FALSE,FALSE,FALSE,0,0.148532365382769
"SORBI_3004G277800",0.78186,-0.73217,0,NA,NA,NA,0.78186,28629,28629,FALSE,FALSE,FALSE,0,0.148502025373202
"SORBI_3010G124166",0.78198,-1.2635,0,NA,NA,NA,0.78198,28630.5,28630.5,FALSE,FALSE,FALSE,0,0.148456517345853
"SORBI_3010G164500",0.78198,-0.52916,0,NA,NA,NA,0.78198,28630.5,28630.5,FALSE,FALSE,FALSE,0,0.148456517345853
"SORBI_3007G046950",0.78203,0.26196,0,NA,NA,NA,0.78203,28632,28632,FALSE,FALSE,FALSE,0,0.148411011702683
"SORBI_3007G216700",0.78204,-1.1345,0,NA,NA,NA,0.78204,28633,28633,FALSE,FALSE,FALSE,0,0.148380675931657
"SORBI_3003G394150",0.78218,-0.83234,0,NA,NA,NA,0.78218,28634,28634,FALSE,FALSE,FALSE,0,0.148350341220082
"SORBI_3002G069800",0.78221,-0.82059,0,NA,NA,NA,0.78221,28635.5,28635.5,FALSE,FALSE,FALSE,0,0.148304841139026
"SORBI_3004G221300",0.78221,-1.2022,0,NA,NA,NA,0.78221,28635.5,28635.5,FALSE,FALSE,FALSE,0,0.148304841139026
"SORBI_3005G086950",0.78223,-0.45356,0,NA,NA,NA,0.78223,28637,28637,FALSE,FALSE,FALSE,0,0.148259343441317
"SORBI_3004G068300",0.78224,-1.2246,0,NA,NA,NA,0.78224,28638,28638,FALSE,FALSE,FALSE,0,0.148229012966803
"SORBI_3003G212300",0.78231,-0.14358,0,NA,NA,NA,0.78231,28640,28640,FALSE,FALSE,FALSE,0,0.148168355194943
"SORBI_3007G130500",0.78232,-0.98946,0,NA,NA,NA,0.78232,28641.5,28641.5,FALSE,FALSE,FALSE,0,0.148122864645777
"SORBI_3010G064600",0.78232,-0.40418,0,NA,NA,NA,0.78232,28641.5,28641.5,FALSE,FALSE,FALSE,0,0.148122864645777
"SORBI_3003G382100",0.78235,-1.1642,0,NA,NA,NA,0.78235,28644.5,28644.5,FALSE,FALSE,FALSE,0,0.148031890694243
"SORBI_3007G068900",0.78235,-0.17033,0,NA,NA,NA,0.78235,28644.5,28644.5,FALSE,FALSE,FALSE,0,0.148031890694243
"SORBI_3003G322900",0.78243,-0.63569,0,NA,NA,NA,0.78243,28646,28646,FALSE,FALSE,FALSE,0,0.147986407291375
"SORBI_3008G086700",0.78244,-0.52178,0,NA,NA,NA,0.78244,28647,28647,FALSE,FALSE,FALSE,0,0.147956086345923
"SORBI_3002G235700",0.78245,-1.1287,0,NA,NA,NA,0.78245,28648,28648,FALSE,FALSE,FALSE,0,0.147925766458886
"SORBI_3001G272800",0.78249,-0.96986,0,NA,NA,NA,0.78249,28649,28649,FALSE,FALSE,FALSE,0,0.14789544763019
"SORBI_3004G221500",0.78253,-0.58593,0,NA,NA,NA,0.78253,28650,28650,FALSE,FALSE,FALSE,0,0.147865129859761
"SORBI_3005G088600",0.7826,-0.6816,0,NA,NA,NA,0.7826,28651,28651,FALSE,FALSE,FALSE,0,0.147834813147526
"SORBI_3010G185100",0.78263,-1.1884,0,NA,NA,NA,0.78263,28652,28652,FALSE,FALSE,FALSE,0,0.14780449749341
"SORBI_3001G460400",0.78265,-1.1272,0,NA,NA,NA,0.78265,28653,28653,FALSE,FALSE,FALSE,0,0.14777418289734
"SORBI_3001G381250",0.78268,-0.91993,0,NA,NA,NA,0.78268,28654,28654,FALSE,FALSE,FALSE,0,0.147743869359242
"SORBI_3010G101200",0.78273,-1.1183,0,NA,NA,NA,0.78273,28655,28655,FALSE,FALSE,FALSE,0,0.147713556879042
"SORBI_3001G151100",0.78275,-0.50474,0,NA,NA,NA,0.78275,28656,28656,FALSE,FALSE,FALSE,0,0.147683245456666
"SORBI_3003G349400",0.78277,-0.82318,0,NA,NA,NA,0.78277,28657,28657,FALSE,FALSE,FALSE,0,0.14765293509204
"SORBI_3008G040900",0.78284,-1.5655,0,NA,NA,NA,0.78284,28658,28658,FALSE,FALSE,FALSE,0,0.147622625785091
"SORBI_3002G384150",0.78287,-0.7184,0,NA,NA,NA,0.78287,28659,28659,FALSE,FALSE,FALSE,0,0.147592317535745
"SORBI_3007G076200",0.78292,-0.81508,0,NA,NA,NA,0.78292,28660.5,28660.5,FALSE,FALSE,FALSE,0,0.147546857144569
"SORBI_3010G231700",0.78292,-0.46394,0,NA,NA,NA,0.78292,28660.5,28660.5,FALSE,FALSE,FALSE,0,0.147546857144569
"SORBI_3004G344600",0.78295,-0.9632,0,NA,NA,NA,0.78295,28662,28662,FALSE,FALSE,FALSE,0,0.147501399132584
"SORBI_3009G067551",0.78306,-1.3712,0,NA,NA,NA,0.78306,28663,28663,FALSE,FALSE,FALSE,0,0.14747109511291
"SORBI_3004G278000",0.7831,-0.77484,0,NA,NA,NA,0.7831,28664,28664,FALSE,FALSE,FALSE,0,0.14744079215047
"SORBI_3001G535400",0.78313,-1.0213,0,NA,NA,NA,0.78313,28665,28665,FALSE,FALSE,FALSE,0,0.14741049024519
"SORBI_3001G407700",0.78314,-0.98236,0,NA,NA,NA,0.78314,28666,28666,FALSE,FALSE,FALSE,0,0.147380189396997
"SORBI_3001G324900",0.78319,-0.77884,0,NA,NA,NA,0.78319,28667,28667,FALSE,FALSE,FALSE,0,0.147349889605816
"SORBI_3004G276700",0.7832,-0.97156,0,NA,NA,NA,0.7832,28668,28668,FALSE,FALSE,FALSE,0,0.147319590871573
"SORBI_3010G239600",0.78321,-1.2339,0,NA,NA,NA,0.78321,28669,28669,FALSE,FALSE,FALSE,0,0.147289293194196
"SORBI_3001G489000",0.78322,-0.64347,0,NA,NA,NA,0.78322,28670,28670,FALSE,FALSE,FALSE,0,0.14725899657361
"SORBI_3001G431200",0.78323,-0.25752,0,NA,NA,NA,0.78323,28671,28671,FALSE,FALSE,FALSE,0,0.147228701009741
"SORBI_3004G229000",0.78325,-0.57276,0,NA,NA,NA,0.78325,28672,28672,FALSE,FALSE,FALSE,0,0.147198406502516
"SORBI_3001G261900",0.78328,-0.78901,0,NA,NA,NA,0.78328,28673,28673,FALSE,FALSE,FALSE,0,0.147168113051862
"SORBI_3010G142650",0.78329,-0.19453,0,NA,NA,NA,0.78329,28674,28674,FALSE,FALSE,FALSE,0,0.147137820657704
"SORBI_3001G343766",0.78333,-0.70658,0,NA,NA,NA,0.78333,28675,28675,FALSE,FALSE,FALSE,0,0.147107529319968
"SORBI_3001G262900",0.78336,-0.39822,0,NA,NA,NA,0.78336,28676,28676,FALSE,FALSE,FALSE,0,0.147077239038582
"SORBI_3001G538932",0.78337,-0.40675,0,NA,NA,NA,0.78337,28677,28677,FALSE,FALSE,FALSE,0,0.147046949813471
"SORBI_3001G270700",0.78343,-0.85556,0,NA,NA,NA,0.78343,28678,28678,FALSE,FALSE,FALSE,0,0.147016661644561
"SORBI_3008G114101",0.78347,-0.83232,0,NA,NA,NA,0.78347,28679,28679,FALSE,FALSE,FALSE,0,0.14698637453178
"SORBI_3010G028900",0.78356,-0.3947,0,NA,NA,NA,0.78356,28680,28680,FALSE,FALSE,FALSE,0,0.146956088475054
"SORBI_3001G234000",0.78359,-0.23339,0,NA,NA,NA,0.78359,28681,28681,FALSE,FALSE,FALSE,0,0.146925803474308
"SORBI_3004G123300",0.7836,-0.43391,0,NA,NA,NA,0.7836,28682,28682,FALSE,FALSE,FALSE,0,0.146895519529469
"SORBI_3002G326400",0.78362,-1.0745,0,NA,NA,NA,0.78362,28683,28683,FALSE,FALSE,FALSE,0,0.146865236640464
"SORBI_3009G122600",0.78368,-1.2442,0,NA,NA,NA,0.78368,28684,28684,FALSE,FALSE,FALSE,0,0.146834954807218
"SORBI_3004G316700",0.7837,-1.1554,0,NA,NA,NA,0.7837,28685,28685,FALSE,FALSE,FALSE,0,0.146804674029659
"SORBI_3009G008701",0.78375,-1.1819,0,NA,NA,NA,0.78375,28686,28686,FALSE,FALSE,FALSE,0,0.146774394307713
"SORBI_3010G130700",0.78379,-0.53122,0,NA,NA,NA,0.78379,28687,28687,FALSE,FALSE,FALSE,0,0.146744115641305
"SORBI_3010G137333",0.78383,-0.7502,0,NA,NA,NA,0.78383,28688,28688,FALSE,FALSE,FALSE,0,0.146713838030363
"SORBI_3003G027500",0.78385,-0.74515,0,NA,NA,NA,0.78385,28689,28689,FALSE,FALSE,FALSE,0,0.146683561474813
"SORBI_3001G292200",0.78388,-1.0678,0,NA,NA,NA,0.78388,28690,28690,FALSE,FALSE,FALSE,0,0.146653285974582
"SORBI_3002G326050",0.78393,-0.30791,0,NA,NA,NA,0.78393,28691,28691,FALSE,FALSE,FALSE,0,0.146623011529595
"SORBI_3003G214800",0.78396,-0.87579,0,NA,NA,NA,0.78396,28692,28692,FALSE,FALSE,FALSE,0,0.146592738139779
"SORBI_3005G023301",0.784,-1.1002,0,NA,NA,NA,0.784,28693,28693,FALSE,FALSE,FALSE,0,0.146562465805061
"SORBI_3008G155400",0.78403,0.34508,0,NA,NA,NA,0.78403,28694,28694,FALSE,FALSE,FALSE,0,0.146532194525368
"SORBI_3001G037033",0.78409,-0.39228,0,NA,NA,NA,0.78409,28695,28695,FALSE,FALSE,FALSE,0,0.146501924300624
"SORBI_3001G507300",0.78413,-0.74852,0,NA,NA,NA,0.78413,28696,28696,FALSE,FALSE,FALSE,0,0.146471655130758
"SORBI_3008G180000",0.78415,-1.1495,0,NA,NA,NA,0.78415,28697,28697,FALSE,FALSE,FALSE,0,0.146441387015696
"SORBI_3001G543500",0.78417,-0.2639,0,NA,NA,NA,0.78417,28698.5,28698.5,FALSE,FALSE,FALSE,0,0.146395986820698
"SORBI_3003G405400",0.78417,-0.41298,0,NA,NA,NA,0.78417,28698.5,28698.5,FALSE,FALSE,FALSE,0,0.146395986820698
"SORBI_3001G485200",0.78419,-1.1189,0,NA,NA,NA,0.78419,28701,28701,FALSE,FALSE,FALSE,0,0.14632032510201
"SORBI_3006G229100",0.78424,-0.94914,0,NA,NA,NA,0.78424,28702,28702,FALSE,FALSE,FALSE,0,0.146290062259863
"SORBI_3002G337500",0.78426,-1.2201,0,NA,NA,NA,0.78426,28703,28703,FALSE,FALSE,FALSE,0,0.146259800472078
"SORBI_3003G278666",0.78429,-0.96069,0,NA,NA,NA,0.78429,28704.5,28704.5,FALSE,FALSE,FALSE,0,0.14621440976717
"SORBI_3006G102100",0.78429,-0.051768,0,NA,NA,NA,0.78429,28704.5,28704.5,FALSE,FALSE,FALSE,0,0.14621440976717
"SORBI_3005G158700",0.7843,-0.83761,0,NA,NA,NA,0.7843,28706,28706,FALSE,FALSE,FALSE,0,0.146169021434165
"SORBI_3006G282200",0.78437,-1.0535,0,NA,NA,NA,0.78437,28707,28707,FALSE,FALSE,FALSE,0,0.146138763863096
"SORBI_3007G188900",0.78459,-0.31453,0,NA,NA,NA,0.78459,28709.5,28709.5,FALSE,FALSE,FALSE,0,0.146063124546492
"SORBI_3008G110450",0.78459,-0.51396,0,NA,NA,NA,0.78459,28709.5,28709.5,FALSE,FALSE,FALSE,0,0.146063124546492
"SORBI_3009G046700",0.78461,-1.442,0,NA,NA,NA,0.78461,28711,28711,FALSE,FALSE,FALSE,0,0.146017744118038
"SORBI_3007G199200",0.78464,0.092755,0,NA,NA,NA,0.78464,28712,28712,FALSE,FALSE,FALSE,0,0.145987491816212
"SORBI_3005G138000",0.78465,-1.0158,0,NA,NA,NA,0.78465,28713,28713,FALSE,FALSE,FALSE,0,0.145957240568013
"SORBI_3002G198000",0.78471,-1.2236,0,NA,NA,NA,0.78471,28714,28714,FALSE,FALSE,FALSE,0,0.14592699037337
"SORBI_3001G522200",0.78475,-0.57458,0,NA,NA,NA,0.78475,28715.5,28715.5,FALSE,FALSE,FALSE,0,0.14588161705666
"SORBI_3002G137000",0.78475,-0.62254,0,NA,NA,NA,0.78475,28715.5,28715.5,FALSE,FALSE,FALSE,0,0.14588161705666
"SORBI_3006G092200",0.78477,-1.0798,0,NA,NA,NA,0.78477,28717,28717,FALSE,FALSE,FALSE,0,0.145836246110035
"SORBI_3006G257550",0.78481,-0.82202,0,NA,NA,NA,0.78481,28718,28718,FALSE,FALSE,FALSE,0,0.145806000128878
"SORBI_3002G137100",0.78486,-0.5657,0,NA,NA,NA,0.78486,28719,28719,FALSE,FALSE,FALSE,0,0.145775755200908
"SORBI_3002G260400",0.78491,-0.87516,0,NA,NA,NA,0.78491,28720,28720,FALSE,FALSE,FALSE,0,0.145745511326053
"SORBI_3007G186400",0.78493,-0.79442,0,NA,NA,NA,0.78493,28721,28721,FALSE,FALSE,FALSE,0,0.14571526850424
"SORBI_3004G015900",0.78498,-0.60237,0,NA,NA,NA,0.78498,28722,28722,FALSE,FALSE,FALSE,0,0.145685026735394
"SORBI_3004G349150",0.785,-0.85106,0,NA,NA,NA,0.785,28723,28723,FALSE,FALSE,FALSE,0,0.145654786019444
"SORBI_3002G021000",0.78501,-0.94658,0,NA,NA,NA,0.78501,28724,28724,FALSE,FALSE,FALSE,0,0.145624546356314
"SORBI_3010G199600",0.78503,-0.79877,0,NA,NA,NA,0.78503,28725,28725,FALSE,FALSE,FALSE,0,0.145594307745933
"SORBI_3005G211801",0.78511,-1.051,0,NA,NA,NA,0.78511,28726,28726,FALSE,FALSE,FALSE,0,0.145564070188227
"SORBI_3003G044800",0.78512,-0.88666,0,NA,NA,NA,0.78512,28727,28727,FALSE,FALSE,FALSE,0,0.145533833683122
"SORBI_3002G035766",0.78513,-0.78,0,NA,NA,NA,0.78513,28728,28728,FALSE,FALSE,FALSE,0,0.145503598230545
"SORBI_3006G109300",0.7852,-0.61984,0,NA,NA,NA,0.7852,28729,28729,FALSE,FALSE,FALSE,0,0.145473363830424
"SORBI_3001G230100",0.78521,-0.49542,0,NA,NA,NA,0.78521,28730,28730,FALSE,FALSE,FALSE,0,0.145443130482684
"SORBI_3003G436500",0.78525,-0.7428,0,NA,NA,NA,0.78525,28731,28731,FALSE,FALSE,FALSE,0,0.145412898187252
"SORBI_3002G311100",0.78526,-0.86644,0,NA,NA,NA,0.78526,28732,28732,FALSE,FALSE,FALSE,0,0.145382666944056
"SORBI_3003G175900",0.78536,-0.85478,0,NA,NA,NA,0.78536,28733,28733,FALSE,FALSE,FALSE,0,0.145352436753022
"SORBI_3007G014700",0.78537,-1.3128,0,NA,NA,NA,0.78537,28734.5,28734.5,FALSE,FALSE,FALSE,0,0.145307093439114
"SORBI_3009G099400",0.78537,-1.1364,0,NA,NA,NA,0.78537,28734.5,28734.5,FALSE,FALSE,FALSE,0,0.145307093439114
"SORBI_3004G311100",0.78539,-0.96601,0,NA,NA,NA,0.78539,28736,28736,FALSE,FALSE,FALSE,0,0.145261752492158
"SORBI_3002G036100",0.78547,-0.62915,0,NA,NA,NA,0.78547,28737,28737,FALSE,FALSE,FALSE,0,0.145231526509039
"SORBI_3004G181400",0.78548,-0.17196,0,NA,NA,NA,0.78548,28738,28738,FALSE,FALSE,FALSE,0,0.145201301577716
"SORBI_3006G189200",0.78549,-1.1234,0,NA,NA,NA,0.78549,28739,28739,FALSE,FALSE,FALSE,0,0.145171077698116
"SORBI_3002G152200",0.78554,-1.3402,0,NA,NA,NA,0.78554,28740,28740,FALSE,FALSE,FALSE,0,0.145140854870165
